Datetime,SRCL
2018-01-30 14:30:00,72.82499694824219
2018-01-30 15:30:00,72.87999725341797
2018-01-30 16:30:00,72.66999816894531
2018-01-30 17:30:00,72.63999938964844
2018-01-30 18:30:00,72.6500015258789
2018-01-30 19:30:00,72.4468994140625
2018-01-30 20:30:00,72.44999694824219
2018-01-31 14:30:00,74.08000183105469
2018-01-31 15:30:00,74.16999816894531
2018-01-31 16:30:00,74.55000305175781
2018-01-31 17:30:00,74.8949966430664
2018-01-31 18:30:00,74.87999725341797
2018-01-31 19:30:00,75.12999725341797
2018-01-31 20:30:00,75.36000061035156
2018-02-01 14:30:00,74.51499938964844
2018-02-01 15:30:00,74.08999633789062
2018-02-01 16:30:00,73.87010192871094
2018-02-01 17:30:00,73.83499908447266
2018-02-01 18:30:00,73.88999938964844
2018-02-01 19:30:00,73.98999786376953
2018-02-01 20:30:00,74.23999786376953
2018-02-02 14:30:00,73.81999969482422
2018-02-02 15:30:00,73.63999938964844
2018-02-02 16:30:00,73.58999633789062
2018-02-02 17:30:00,73.37000274658203
2018-02-02 18:30:00,73.12999725341797
2018-02-02 19:30:00,73.40480041503906
2018-02-02 20:30:00,73.37999725341797
2018-02-05 14:30:00,72.7699966430664
2018-02-05 15:30:00,72.73999786376953
2018-02-05 16:30:00,72.5
2018-02-05 17:30:00,72.08000183105469
2018-02-05 18:30:00,71.7699966430664
2018-02-05 19:30:00,71.43000030517578
2018-02-05 20:30:00,70.7300033569336
2018-02-06 14:30:00,70.9000015258789
2018-02-06 15:30:00,70.16999816894531
2018-02-06 16:30:00,70.31999969482422
2018-02-06 17:30:00,70.3499984741211
2018-02-06 18:30:00,70.31999969482422
2018-02-06 19:30:00,71.44000244140625
2018-02-06 20:30:00,71.31999969482422
2018-02-07 14:30:00,72.79000091552734
2018-02-07 15:30:00,72.93000030517578
2018-02-07 16:30:00,73.2699966430664
2018-02-07 17:30:00,73.13999938964844
2018-02-07 18:30:00,73.22000122070312
2018-02-07 19:30:00,73.25
2018-02-07 20:30:00,72.9000015258789
2018-02-08 14:30:00,72.91000366210938
2018-02-08 15:30:00,72.9375
2018-02-08 16:30:00,72.61000061035156
2018-02-08 17:30:00,71.97000122070312
2018-02-08 18:30:00,71.88929748535156
2018-02-08 19:30:00,71.52999877929688
2018-02-08 20:30:00,70.55000305175781
2018-02-09 14:30:00,70.48500061035156
2018-02-09 15:30:00,69.23999786376953
2018-02-09 16:30:00,68.8499984741211
2018-02-09 17:30:00,68.58000183105469
2018-02-09 18:30:00,69.76820373535156
2018-02-09 19:30:00,69.45999908447266
2018-02-09 20:30:00,70.1500015258789
2018-02-12 14:30:00,70.30999755859375
2018-02-12 15:30:00,70.7699966430664
2018-02-12 16:30:00,71.16999816894531
2018-02-12 17:30:00,71.11000061035156
2018-02-12 18:30:00,71.45999908447266
2018-02-12 19:30:00,71.4800033569336
2018-02-12 20:30:00,71.33999633789062
2018-02-13 14:30:00,71.86000061035156
2018-02-13 15:30:00,71.55000305175781
2018-02-13 16:30:00,71.81999969482422
2018-02-13 17:30:00,72.05000305175781
2018-02-13 18:30:00,72.0199966430664
2018-02-13 19:30:00,72.19999694824219
2018-02-13 20:30:00,72.16999816894531
2018-02-14 14:30:00,72.87000274658203
2018-02-14 15:30:00,73.30000305175781
2018-02-14 16:30:00,73.6500015258789
2018-02-14 17:30:00,74.02999877929688
2018-02-14 18:30:00,74.26000213623047
2018-02-14 19:30:00,74.6449966430664
2018-02-14 20:30:00,74.29000091552734
2018-02-15 14:30:00,74.66999816894531
2018-02-15 15:30:00,74.36000061035156
2018-02-15 16:30:00,74.95999908447266
2018-02-15 17:30:00,75.47000122070312
2018-02-15 18:30:00,75.66500091552734
2018-02-15 19:30:00,75.52999877929688
2018-02-15 20:30:00,75.63999938964844
2018-02-16 14:30:00,76.25499725341797
2018-02-16 15:30:00,76.31999969482422
2018-02-16 16:30:00,76.47000122070312
2018-02-16 17:30:00,75.95999908447266
2018-02-16 18:30:00,75.73500061035156
2018-02-16 19:30:00,76.01000213623047
2018-02-16 20:30:00,76.02999877929688
2018-02-20 14:30:00,75.94999694824219
2018-02-20 15:30:00,76.12999725341797
2018-02-20 16:30:00,76.18000030517578
2018-02-20 17:30:00,76.27999877929688
2018-02-20 18:30:00,75.94000244140625
2018-02-20 19:30:00,75.16000366210938
2018-02-20 20:30:00,75.2300033569336
2018-02-21 14:30:00,75.68000030517578
2018-02-21 15:30:00,75.6500015258789
2018-02-21 16:30:00,75.77999877929688
2018-02-21 17:30:00,75.83999633789062
2018-02-21 18:30:00,75.91999816894531
2018-02-21 19:30:00,75.47000122070312
2018-02-21 20:30:00,74.88999938964844
2018-02-22 14:30:00,62.060001373291016
2018-02-22 15:30:00,62.56999969482422
2018-02-22 16:30:00,62.349998474121094
2018-02-22 17:30:00,62.029998779296875
2018-02-22 18:30:00,61.65999984741211
2018-02-22 19:30:00,61.130001068115234
2018-02-22 20:30:00,60.630001068115234
2018-02-23 14:30:00,59.380001068115234
2018-02-23 15:30:00,59.119998931884766
2018-02-23 16:30:00,59.720001220703125
2018-02-23 17:30:00,59.650001525878906
2018-02-23 18:30:00,59.619998931884766
2018-02-23 19:30:00,60.0
2018-02-23 20:30:00,60.06100082397461
2018-02-26 14:30:00,60.619998931884766
2018-02-26 15:30:00,60.790000915527344
2018-02-26 16:30:00,60.939998626708984
2018-02-26 17:30:00,61.099998474121094
2018-02-26 18:30:00,61.310001373291016
2018-02-26 19:30:00,61.66999816894531
2018-02-26 20:30:00,61.900001525878906
