Datetime,VIAB
2018-07-18 15:30:00,28.600000381469727
2018-07-18 16:30:00,28.56999969482422
2018-07-18 17:30:00,28.559999465942383
2018-07-18 18:30:00,28.530000686645508
2018-07-18 19:30:00,28.559999465942383
2018-07-19 13:30:00,28.510000228881836
2018-07-19 14:30:00,28.3799991607666
2018-07-19 15:30:00,28.44499969482422
2018-07-19 16:30:00,28.329999923706055
2018-07-19 17:30:00,28.260000228881836
2018-07-19 18:30:00,28.0
2018-07-19 19:30:00,28.0
2018-07-20 13:30:00,27.739999771118164
2018-07-20 14:30:00,27.684999465942383
2018-07-20 15:30:00,27.600000381469727
2018-07-20 16:30:00,27.55500030517578
2018-07-20 17:30:00,27.510000228881836
2018-07-20 18:30:00,27.475000381469727
2018-07-20 19:30:00,27.479999542236328
2018-07-23 13:30:00,27.469999313354492
2018-07-23 14:30:00,27.395000457763672
2018-07-23 15:30:00,27.4950008392334
2018-07-23 16:30:00,27.530000686645508
2018-07-23 17:30:00,27.520000457763672
2018-07-23 18:30:00,27.5
2018-07-23 19:30:00,27.6200008392334
2018-07-24 13:30:00,27.459999084472656
2018-07-24 14:30:00,27.344999313354492
2018-07-24 15:30:00,27.385000228881836
2018-07-24 16:30:00,27.350000381469727
2018-07-24 17:30:00,27.25
2018-07-24 18:30:00,27.34000015258789
2018-07-24 19:30:00,27.315000534057617
2018-07-25 13:30:00,27.690000534057617
2018-07-25 14:30:00,27.56999969482422
2018-07-25 15:30:00,27.489999771118164
2018-07-25 16:30:00,27.5049991607666
2018-07-25 17:30:00,27.639999389648438
2018-07-25 18:30:00,27.790000915527344
2018-07-25 19:30:00,27.8799991607666
2018-07-26 13:30:00,28.280000686645508
2018-07-26 14:30:00,28.1299991607666
2018-07-26 15:30:00,28.15999984741211
2018-07-26 16:30:00,28.1200008392334
2018-07-26 17:30:00,28.170000076293945
2018-07-26 18:30:00,28.155000686645508
2018-07-26 19:30:00,28.06999969482422
2018-07-27 13:30:00,28.15999984741211
2018-07-27 14:30:00,27.959999084472656
2018-07-27 15:30:00,28.920000076293945
2018-07-27 16:30:00,29.290000915527344
2018-07-27 17:30:00,28.93000030517578
2018-07-27 18:30:00,29.1200008392334
2018-07-27 19:30:00,29.360000610351562
2018-07-30 13:30:00,29.104999542236328
2018-07-30 14:30:00,29.235000610351562
2018-07-30 15:30:00,28.93000030517578
2018-07-30 16:30:00,28.770000457763672
2018-07-30 17:30:00,28.65999984741211
2018-07-30 18:30:00,28.825000762939453
2018-07-30 19:30:00,28.790000915527344
2018-07-31 13:30:00,28.959999084472656
2018-07-31 14:30:00,28.90999984741211
2018-07-31 15:30:00,28.87579917907715
2018-07-31 16:30:00,28.989999771118164
2018-07-31 17:30:00,29.100000381469727
2018-07-31 18:30:00,29.05500030517578
2018-07-31 19:30:00,29.049999237060547
2018-08-01 13:30:00,28.950000762939453
2018-08-01 14:30:00,28.760000228881836
2018-08-01 15:30:00,28.760000228881836
2018-08-01 16:30:00,28.709999084472656
2018-08-01 17:30:00,28.719999313354492
2018-08-01 18:30:00,28.81999969482422
2018-08-01 19:30:00,28.700000762939453
2018-08-02 13:30:00,28.40999984741211
2018-08-02 14:30:00,28.469999313354492
2018-08-02 15:30:00,28.639999389648438
2018-08-02 16:30:00,28.639999389648438
2018-08-02 17:30:00,28.6299991607666
2018-08-02 18:30:00,28.540000915527344
2018-08-02 19:30:00,28.600000381469727
2018-08-03 13:30:00,28.8700008392334
2018-08-03 14:30:00,28.989999771118164
2018-08-03 15:30:00,29.040000915527344
2018-08-03 16:30:00,29.020000457763672
2018-08-03 17:30:00,29.084999084472656
2018-08-03 18:30:00,29.059999465942383
2018-08-03 19:30:00,29.09000015258789
2018-08-06 13:30:00,29.045700073242188
2018-08-06 14:30:00,29.049999237060547
2018-08-06 15:30:00,29.18000030517578
2018-08-06 16:30:00,29.18000030517578
2018-08-06 17:30:00,29.139999389648438
2018-08-06 18:30:00,29.03499984741211
2018-08-06 19:30:00,29.09000015258789
2018-08-07 13:30:00,28.728500366210938
2018-08-07 14:30:00,28.850000381469727
2018-08-07 15:30:00,28.790000915527344
2018-08-07 16:30:00,29.045000076293945
2018-08-07 17:30:00,28.950000762939453
2018-08-07 18:30:00,28.979999542236328
2018-08-07 19:30:00,29.010000228881836
2018-08-08 13:30:00,28.639999389648438
2018-08-08 14:30:00,28.524999618530273
2018-08-08 15:30:00,28.524999618530273
2018-08-08 16:30:00,28.56999969482422
2018-08-08 17:30:00,28.600000381469727
2018-08-08 18:30:00,28.510000228881836
2018-08-08 19:30:00,28.6200008392334
2018-08-09 13:30:00,30.29439926147461
2018-08-09 14:30:00,30.259000778198242
2018-08-09 15:30:00,30.5
2018-08-09 16:30:00,29.93000030517578
2018-08-09 17:30:00,30.309999465942383
2018-08-09 18:30:00,30.450000762939453
2018-08-09 19:30:00,30.360000610351562
2018-08-10 13:30:00,30.31999969482422
2018-08-10 14:30:00,30.479999542236328
2018-08-10 15:30:00,30.47410011291504
2018-08-10 16:30:00,30.3700008392334
2018-08-10 17:30:00,30.360000610351562
2018-08-10 18:30:00,30.385000228881836
2018-08-10 19:30:00,30.34000015258789
2018-08-13 13:30:00,30.43000030517578
2018-08-13 14:30:00,30.320100784301758
2018-08-13 15:30:00,30.190000534057617
2018-08-13 16:30:00,30.280000686645508
2018-08-13 17:30:00,30.375
2018-08-13 18:30:00,30.389999389648438
2018-08-13 19:30:00,30.309999465942383
2018-08-14 13:30:00,30.639999389648438
2018-08-14 14:30:00,30.770000457763672
2018-08-14 15:30:00,30.81999969482422
2018-08-14 16:30:00,31.020000457763672
2018-08-14 17:30:00,30.989999771118164
2018-08-14 18:30:00,30.875
2018-08-14 19:30:00,30.8700008392334
2018-08-15 13:30:00,30.600000381469727
2018-08-15 14:30:00,30.559999465942383
2018-08-15 15:30:00,30.639999389648438
2018-08-15 16:30:00,30.729999542236328
2018-08-15 17:30:00,30.645000457763672
2018-08-15 18:30:00,30.72570037841797
2018-08-15 19:30:00,30.809999465942383
2018-08-16 13:30:00,30.59000015258789
2018-08-16 14:30:00,30.559999465942383
2018-08-16 15:30:00,30.56999969482422
2018-08-16 16:30:00,30.59000015258789
2018-08-16 17:30:00,30.450000762939453
2018-08-16 18:30:00,30.25749969482422
2018-08-16 19:30:00,30.100000381469727
2018-08-17 13:30:00,30.520000457763672
2018-08-17 14:30:00,30.600000381469727
2018-08-17 15:30:00,30.639999389648438
2018-08-17 16:30:00,30.600000381469727
2018-08-17 17:30:00,30.75
2018-08-17 18:30:00,30.815000534057617
