Datetime,REGN
2018-02-27 20:30:00,320.9700012207031
2018-02-28 14:30:00,324.20001220703125
2018-02-28 15:30:00,320.80999755859375
2018-02-28 16:30:00,322.3299865722656
2018-02-28 17:30:00,323.4700012207031
2018-02-28 18:30:00,322.885009765625
2018-02-28 19:30:00,321.5
2018-02-28 20:30:00,320.44000244140625
2018-03-01 14:30:00,324.4599914550781
2018-03-01 15:30:00,324.2200012207031
2018-03-01 16:30:00,324.0299987792969
2018-03-01 17:30:00,323.4599914550781
2018-03-01 18:30:00,321.7799987792969
2018-03-01 19:30:00,322.5199890136719
2018-03-01 20:30:00,321.8500061035156
2018-03-02 14:30:00,327.57501220703125
2018-03-02 15:30:00,331.5400085449219
2018-03-02 16:30:00,331.5199890136719
2018-03-02 17:30:00,328.8599853515625
2018-03-02 18:30:00,329.5400085449219
2018-03-02 19:30:00,330.3800048828125
2018-03-02 20:30:00,330.4200134277344
2018-03-05 14:30:00,331.5
2018-03-05 15:30:00,332.6000061035156
2018-03-05 16:30:00,331.739990234375
2018-03-05 17:30:00,331.8699951171875
2018-03-05 18:30:00,331.625
2018-03-05 19:30:00,332.44000244140625
2018-03-05 20:30:00,333.9800109863281
2018-03-06 14:30:00,334.0
2018-03-06 15:30:00,328.4700012207031
2018-03-06 16:30:00,330.32501220703125
2018-03-06 17:30:00,330.7300109863281
2018-03-06 18:30:00,331.260009765625
2018-03-06 19:30:00,332.739990234375
2018-03-06 20:30:00,333.3599853515625
2018-03-07 14:30:00,332.20001220703125
2018-03-07 15:30:00,329.3699951171875
2018-03-07 16:30:00,329.79998779296875
2018-03-07 17:30:00,329.6700134277344
2018-03-07 18:30:00,330.5899963378906
2018-03-07 19:30:00,331.8399963378906
2018-03-07 20:30:00,334.41900634765625
2018-03-08 14:30:00,334.5299987792969
2018-03-08 15:30:00,337.42999267578125
2018-03-08 16:30:00,337.75
2018-03-08 17:30:00,338.5899963378906
2018-03-08 18:30:00,336.5299987792969
2018-03-08 19:30:00,340.260009765625
2018-03-08 20:30:00,340.82000732421875
2018-03-09 14:30:00,340.70001220703125
2018-03-09 15:30:00,342.55999755859375
2018-03-09 16:30:00,341.92999267578125
2018-03-09 17:30:00,344.70001220703125
2018-03-09 18:30:00,343.3999938964844
2018-03-09 19:30:00,341.04998779296875
2018-03-09 20:30:00,341.7099914550781
2018-03-12 13:30:00,339.6300048828125
2018-03-12 14:30:00,340.5199890136719
2018-03-12 15:30:00,344.2699890136719
2018-03-12 16:30:00,344.5249938964844
2018-03-12 17:30:00,342.95001220703125
2018-03-12 18:30:00,345.5
2018-03-12 19:30:00,344.55999755859375
2018-03-13 13:30:00,345.5
2018-03-13 14:30:00,341.04998779296875
2018-03-13 15:30:00,342.4100036621094
2018-03-13 16:30:00,340.2799987792969
2018-03-13 17:30:00,338.5299987792969
2018-03-13 18:30:00,336.1499938964844
2018-03-13 19:30:00,337.9100036621094
2018-03-14 13:30:00,339.56500244140625
2018-03-14 14:30:00,339.739990234375
2018-03-14 15:30:00,339.989990234375
2018-03-14 16:30:00,340.7650146484375
2018-03-14 17:30:00,340.42999267578125
2018-03-14 18:30:00,340.8699951171875
2018-03-14 19:30:00,341.42999267578125
2018-03-15 13:30:00,340.510009765625
2018-03-15 14:30:00,340.3299865722656
2018-03-15 15:30:00,338.38629150390625
2018-03-15 16:30:00,337.3500061035156
2018-03-15 17:30:00,335.57000732421875
2018-03-15 18:30:00,334.6000061035156
2018-03-15 19:30:00,335.0299987792969
2018-03-16 13:30:00,341.25
2018-03-16 14:30:00,340.82000732421875
2018-03-16 15:30:00,341.9800109863281
2018-03-16 16:30:00,344.4700012207031
2018-03-16 17:30:00,343.7099914550781
2018-03-16 18:30:00,343.8299865722656
2018-03-16 19:30:00,343.2200012207031
2018-03-19 13:30:00,350.6000061035156
2018-03-19 14:30:00,344.4200134277344
2018-03-19 15:30:00,338.7699890136719
2018-03-19 16:30:00,337.6300048828125
2018-03-19 17:30:00,336.7900085449219
2018-03-19 18:30:00,337.6600036621094
2018-03-19 19:30:00,339.1300048828125
2018-03-20 13:30:00,334.18499755859375
2018-03-20 14:30:00,332.8500061035156
2018-03-20 15:30:00,333.4150085449219
2018-03-20 16:30:00,332.54998779296875
2018-03-20 17:30:00,332.0199890136719
2018-03-20 18:30:00,332.67999267578125
2018-03-20 19:30:00,333.8599853515625
2018-03-21 13:30:00,335.260009765625
2018-03-21 14:30:00,334.7799987792969
2018-03-21 15:30:00,335.2900085449219
2018-03-21 16:30:00,335.0
2018-03-21 17:30:00,335.6199951171875
2018-03-21 18:30:00,336.1499938964844
2018-03-21 19:30:00,334.94000244140625
2018-03-22 13:30:00,333.07000732421875
2018-03-22 14:30:00,331.4649963378906
2018-03-22 15:30:00,332.5199890136719
2018-03-22 16:30:00,335.6099853515625
2018-03-22 17:30:00,332.3399963378906
2018-03-22 18:30:00,330.2900085449219
2018-03-22 19:30:00,327.6199951171875
2018-03-23 13:30:00,327.80999755859375
2018-03-23 14:30:00,328.6400146484375
2018-03-23 15:30:00,330.8900146484375
2018-03-23 16:30:00,331.6700134277344
2018-03-23 17:30:00,328.989990234375
2018-03-23 18:30:00,324.2099914550781
2018-03-23 19:30:00,321.2900085449219
2018-03-26 13:30:00,318.07000732421875
2018-03-26 14:30:00,322.0849914550781
2018-03-26 15:30:00,325.8900146484375
2018-03-26 16:30:00,325.31500244140625
2018-03-26 17:30:00,327.70001220703125
2018-03-26 18:30:00,329.739990234375
2018-03-26 19:30:00,330.79998779296875
2018-03-27 13:30:00,332.6617126464844
2018-03-27 14:30:00,331.510009765625
2018-03-27 15:30:00,333.44000244140625
2018-03-27 16:30:00,333.80999755859375
2018-03-27 17:30:00,330.510009765625
