Datetime,QCOM
2018-02-27 18:30:00,66.26000213623047
2018-02-27 19:30:00,66.30999755859375
2018-02-27 20:30:00,66.3499984741211
2018-02-28 14:30:00,66.29000091552734
2018-02-28 15:30:00,65.68000030517578
2018-02-28 16:30:00,65.63999938964844
2018-02-28 17:30:00,65.70179748535156
2018-02-28 18:30:00,66.00499725341797
2018-02-28 19:30:00,65.63999938964844
2018-02-28 20:30:00,65.01000213623047
2018-03-01 14:30:00,65.83999633789062
2018-03-01 15:30:00,65.62000274658203
2018-03-01 16:30:00,65.58000183105469
2018-03-01 17:30:00,65.22000122070312
2018-03-01 18:30:00,64.62000274658203
2018-03-01 19:30:00,65.26000213623047
2018-03-01 20:30:00,64.98100280761719
2018-03-02 14:30:00,64.37999725341797
2018-03-02 15:30:00,64.68000030517578
2018-03-02 16:30:00,64.5969009399414
2018-03-02 17:30:00,64.33000183105469
2018-03-02 18:30:00,64.28759765625
2018-03-02 19:30:00,64.38999938964844
2018-03-02 20:30:00,64.73999786376953
2018-03-05 14:30:00,64.0199966430664
2018-03-05 15:30:00,64.17500305175781
2018-03-05 16:30:00,63.81999969482422
2018-03-05 17:30:00,63.959999084472656
2018-03-05 18:30:00,63.560001373291016
2018-03-05 19:30:00,64.2300033569336
2018-03-05 20:30:00,64.05999755859375
2018-03-06 14:30:00,62.584999084472656
2018-03-06 15:30:00,62.03990173339844
2018-03-06 16:30:00,61.849998474121094
2018-03-06 17:30:00,61.619998931884766
2018-03-06 18:30:00,61.16550064086914
2018-03-06 19:30:00,62.060001373291016
2018-03-06 20:30:00,62.150001525878906
2018-03-07 14:30:00,61.970001220703125
2018-03-07 15:30:00,61.959999084472656
2018-03-07 16:30:00,61.61000061035156
2018-03-07 17:30:00,62.029998779296875
2018-03-07 18:30:00,62.27000045776367
2018-03-07 19:30:00,62.43000030517578
2018-03-07 20:30:00,62.5
2018-03-08 14:30:00,62.29999923706055
2018-03-08 15:30:00,62.06999969482422
2018-03-08 16:30:00,61.86000061035156
2018-03-08 17:30:00,61.904998779296875
2018-03-08 18:30:00,61.95000076293945
2018-03-08 19:30:00,61.790000915527344
2018-03-08 20:30:00,61.81999969482422
2018-03-09 14:30:00,62.72999954223633
2018-03-09 15:30:00,62.4900016784668
2018-03-09 16:30:00,62.79999923706055
2018-03-09 17:30:00,62.810001373291016
2018-03-09 18:30:00,62.849998474121094
2018-03-09 19:30:00,63.029998779296875
2018-03-09 20:30:00,63.02000045776367
2018-03-12 13:30:00,62.65999984741211
2018-03-12 14:30:00,62.68000030517578
2018-03-12 15:30:00,63.130001068115234
2018-03-12 16:30:00,63.18000030517578
2018-03-12 17:30:00,62.85499954223633
2018-03-12 18:30:00,63.01499938964844
2018-03-12 19:30:00,62.83000183105469
2018-03-13 13:30:00,60.470001220703125
2018-03-13 14:30:00,59.959999084472656
2018-03-13 15:30:00,60.02009963989258
2018-03-13 16:30:00,60.08000183105469
2018-03-13 17:30:00,59.836299896240234
2018-03-13 18:30:00,59.5
2018-03-13 19:30:00,59.70000076293945
2018-03-14 13:30:00,58.7599983215332
2018-03-14 14:30:00,58.189998626708984
2018-03-14 15:30:00,58.54999923706055
2018-03-14 16:30:00,58.540000915527344
2018-03-14 17:30:00,59.459999084472656
2018-03-14 18:30:00,60.09000015258789
2018-03-14 19:30:00,60.119998931884766
2018-03-15 13:30:00,59.970001220703125
2018-03-15 14:30:00,60.08000183105469
2018-03-15 15:30:00,59.95000076293945
2018-03-15 16:30:00,59.84000015258789
2018-03-15 17:30:00,59.689998626708984
2018-03-15 18:30:00,59.82500076293945
2018-03-15 19:30:00,59.900001525878906
2018-03-16 13:30:00,60.9900016784668
2018-03-16 14:30:00,61.09000015258789
2018-03-16 15:30:00,60.78350067138672
2018-03-16 16:30:00,60.82609939575195
