Datetime,DLTR
2018-03-01 19:30:00,104.48999786376953
2018-03-01 20:30:00,104.0999984741211
2018-03-02 14:30:00,103.79000091552734
2018-03-02 15:30:00,104.16999816894531
2018-03-02 16:30:00,105.44999694824219
2018-03-02 17:30:00,104.2699966430664
2018-03-02 18:30:00,104.33650207519531
2018-03-02 19:30:00,104.69999694824219
2018-03-02 20:30:00,104.41000366210938
2018-03-05 14:30:00,101.41999816894531
2018-03-05 15:30:00,102.66000366210938
2018-03-05 16:30:00,102.27999877929688
2018-03-05 17:30:00,102.44000244140625
2018-03-05 18:30:00,102.57499694824219
2018-03-05 19:30:00,102.51000213623047
2018-03-05 20:30:00,102.69999694824219
2018-03-06 14:30:00,102.25
2018-03-06 15:30:00,102.30999755859375
2018-03-06 16:30:00,102.5999984741211
2018-03-06 17:30:00,103.43000030517578
2018-03-06 18:30:00,103.94000244140625
2018-03-06 19:30:00,104.2699966430664
2018-03-06 20:30:00,104.3499984741211
2018-03-07 14:30:00,87.87999725341797
2018-03-07 15:30:00,88.30999755859375
2018-03-07 16:30:00,88.06999969482422
2018-03-07 17:30:00,87.6500015258789
2018-03-07 18:30:00,88.08899688720703
2018-03-07 19:30:00,89.19999694824219
2018-03-07 20:30:00,89.22000122070312
2018-03-08 14:30:00,91.72000122070312
2018-03-08 15:30:00,91.45999908447266
2018-03-08 16:30:00,91.45999908447266
2018-03-08 17:30:00,91.45999908447266
2018-03-08 18:30:00,92.04000091552734
2018-03-08 19:30:00,92.79000091552734
2018-03-08 20:30:00,91.31999969482422
2018-03-09 14:30:00,91.48999786376953
2018-03-09 15:30:00,91.7699966430664
2018-03-09 16:30:00,91.5
2018-03-09 17:30:00,91.87999725341797
2018-03-09 18:30:00,91.83000183105469
2018-03-09 19:30:00,92.41999816894531
2018-03-09 20:30:00,92.68000030517578
2018-03-12 13:30:00,93.12999725341797
2018-03-12 14:30:00,93.4000015258789
2018-03-12 15:30:00,94.68000030517578
2018-03-12 16:30:00,94.23999786376953
2018-03-12 17:30:00,93.87000274658203
2018-03-12 18:30:00,94.32250213623047
2018-03-12 19:30:00,94.29000091552734
2018-03-13 13:30:00,95.01000213623047
2018-03-13 14:30:00,95.55999755859375
2018-03-13 15:30:00,95.26499938964844
2018-03-13 16:30:00,95.33999633789062
2018-03-13 17:30:00,95.12999725341797
2018-03-13 18:30:00,94.44999694824219
2018-03-13 19:30:00,94.43000030517578
2018-03-14 13:30:00,93.31999969482422
2018-03-14 14:30:00,92.94999694824219
2018-03-14 15:30:00,93.0
2018-03-14 16:30:00,92.95999908447266
2018-03-14 17:30:00,92.83000183105469
2018-03-14 18:30:00,92.19000244140625
2018-03-14 19:30:00,92.81999969482422
2018-03-15 13:30:00,93.77999877929688
2018-03-15 14:30:00,95.27999877929688
2018-03-15 15:30:00,94.69000244140625
2018-03-15 16:30:00,94.22000122070312
2018-03-15 17:30:00,94.05000305175781
2018-03-15 18:30:00,94.20500183105469
2018-03-15 19:30:00,94.18000030517578
2018-03-16 13:30:00,95.12999725341797
2018-03-16 14:30:00,95.38999938964844
2018-03-16 15:30:00,95.55000305175781
2018-03-16 16:30:00,95.54000091552734
2018-03-16 17:30:00,95.5999984741211
2018-03-16 18:30:00,95.45999908447266
2018-03-16 19:30:00,95.69999694824219
2018-03-19 13:30:00,94.86000061035156
2018-03-19 14:30:00,94.5
2018-03-19 15:30:00,94.5199966430664
2018-03-19 16:30:00,94.69499969482422
2018-03-19 17:30:00,94.37000274658203
2018-03-19 18:30:00,94.37999725341797
2018-03-19 19:30:00,94.5999984741211
2018-03-20 13:30:00,94.18499755859375
2018-03-20 14:30:00,94.28500366210938
2018-03-20 15:30:00,94.18000030517578
2018-03-20 16:30:00,94.48999786376953
2018-03-20 17:30:00,94.62999725341797
2018-03-20 18:30:00,94.73500061035156
2018-03-20 19:30:00,94.94999694824219
2018-03-21 13:30:00,95.75499725341797
2018-03-21 14:30:00,95.27999877929688
2018-03-21 15:30:00,95.43099975585938
2018-03-21 16:30:00,95.4800033569336
2018-03-21 17:30:00,95.33999633789062
2018-03-21 18:30:00,94.9000015258789
2018-03-21 19:30:00,94.75
2018-03-22 13:30:00,94.41999816894531
2018-03-22 14:30:00,94.0
2018-03-22 15:30:00,94.25
2018-03-22 16:30:00,94.37999725341797
2018-03-22 17:30:00,93.8499984741211
2018-03-22 18:30:00,93.73999786376953
2018-03-22 19:30:00,93.54000091552734
