Datetime,WDC
2018-01-29 14:30:00,88.68990325927734
2018-01-29 15:30:00,87.92500305175781
2018-01-29 16:30:00,87.8550033569336
2018-01-29 17:30:00,87.80999755859375
2018-01-29 18:30:00,87.72000122070312
2018-01-29 19:30:00,87.22000122070312
2018-01-29 20:30:00,87.44999694824219
2018-01-30 14:30:00,86.08999633789062
2018-01-30 15:30:00,85.62999725341797
2018-01-30 16:30:00,85.66000366210938
2018-01-30 17:30:00,85.91000366210938
2018-01-30 18:30:00,86.71499633789062
2018-01-30 19:30:00,86.73999786376953
2018-01-30 20:30:00,87.08999633789062
2018-01-31 14:30:00,90.51000213623047
2018-01-31 15:30:00,88.80999755859375
2018-01-31 16:30:00,89.47000122070312
2018-01-31 17:30:00,89.38899993896484
2018-01-31 18:30:00,89.04000091552734
2018-01-31 19:30:00,88.97000122070312
2018-01-31 20:30:00,88.9800033569336
2018-02-01 14:30:00,88.49019622802734
2018-02-01 15:30:00,88.5199966430664
2018-02-01 16:30:00,88.7300033569336
2018-02-01 17:30:00,88.5199966430664
2018-02-01 18:30:00,88.30000305175781
2018-02-01 19:30:00,87.61000061035156
2018-02-01 20:30:00,87.5999984741211
2018-02-02 14:30:00,85.7300033569336
2018-02-02 15:30:00,85.81999969482422
2018-02-02 16:30:00,86.04000091552734
2018-02-02 17:30:00,85.60749816894531
2018-02-02 18:30:00,85.11499786376953
2018-02-02 19:30:00,85.44999694824219
2018-02-02 20:30:00,85.22000122070312
2018-02-05 14:30:00,85.84500122070312
2018-02-05 15:30:00,84.91999816894531
2018-02-05 16:30:00,84.45999908447266
2018-02-05 17:30:00,83.8550033569336
2018-02-05 18:30:00,83.56999969482422
2018-02-05 19:30:00,83.12999725341797
2018-02-05 20:30:00,81.44999694824219
2018-02-06 14:30:00,82.98999786376953
2018-02-06 15:30:00,82.2699966430664
2018-02-06 16:30:00,83.26000213623047
2018-02-06 17:30:00,83.33000183105469
2018-02-06 18:30:00,82.79000091552734
2018-02-06 19:30:00,84.16999816894531
2018-02-06 20:30:00,84.25
2018-02-07 14:30:00,84.62999725341797
2018-02-07 15:30:00,84.94999694824219
2018-02-07 16:30:00,84.70999908447266
2018-02-07 17:30:00,83.98999786376953
2018-02-07 18:30:00,84.66999816894531
2018-02-07 19:30:00,84.66000366210938
2018-02-07 20:30:00,83.7300033569336
2018-02-08 14:30:00,83.36000061035156
2018-02-08 15:30:00,81.98999786376953
2018-02-08 16:30:00,81.75
2018-02-08 17:30:00,81.41000366210938
2018-02-08 18:30:00,81.70999908447266
2018-02-08 19:30:00,81.5199966430664
2018-02-08 20:30:00,80.08999633789062
2018-02-09 14:30:00,81.17900085449219
2018-02-09 15:30:00,79.7699966430664
2018-02-09 16:30:00,78.79000091552734
2018-02-09 17:30:00,78.44999694824219
2018-02-09 18:30:00,79.68000030517578
2018-02-09 19:30:00,80.02999877929688
2018-02-09 20:30:00,80.56999969482422
2018-02-12 14:30:00,81.7699966430664
2018-02-12 15:30:00,81.66999816894531
2018-02-12 16:30:00,82.0
2018-02-12 17:30:00,81.94000244140625
2018-02-12 18:30:00,82.52999877929688
