Datetime,ADI
2018-03-14 15:30:00,93.79000091552734
2018-03-14 16:30:00,93.7699966430664
2018-03-14 17:30:00,94.08999633789062
2018-03-14 18:30:00,93.98999786376953
2018-03-14 19:30:00,94.11000061035156
2018-03-15 13:30:00,93.97000122070312
2018-03-15 14:30:00,94.30999755859375
2018-03-15 15:30:00,93.7699966430664
2018-03-15 16:30:00,93.78500366210938
2018-03-15 17:30:00,93.63999938964844
2018-03-15 18:30:00,93.9000015258789
2018-03-15 19:30:00,93.94999694824219
2018-03-16 13:30:00,94.69000244140625
2018-03-16 14:30:00,94.76000213623047
2018-03-16 15:30:00,94.29000091552734
2018-03-16 16:30:00,94.30999755859375
2018-03-16 17:30:00,94.310302734375
2018-03-16 18:30:00,94.2699966430664
2018-03-16 19:30:00,94.1500015258789
2018-03-19 13:30:00,93.19999694824219
2018-03-19 14:30:00,92.3949966430664
2018-03-19 15:30:00,92.2249984741211
2018-03-19 16:30:00,92.22000122070312
2018-03-19 17:30:00,92.7300033569336
2018-03-19 18:30:00,93.16500091552734
2018-03-19 19:30:00,93.5
2018-03-20 13:30:00,93.4209976196289
2018-03-20 14:30:00,93.16999816894531
2018-03-20 15:30:00,93.0199966430664
2018-03-20 16:30:00,92.58999633789062
2018-03-20 17:30:00,92.44999694824219
2018-03-20 18:30:00,92.69499969482422
2018-03-20 19:30:00,92.69999694824219
2018-03-21 13:30:00,93.13999938964844
2018-03-21 14:30:00,93.0
2018-03-21 15:30:00,93.11000061035156
2018-03-21 16:30:00,93.19000244140625
2018-03-21 17:30:00,93.25
2018-03-21 18:30:00,92.94999694824219
2018-03-21 19:30:00,92.81999969482422
2018-03-22 13:30:00,92.16000366210938
2018-03-22 14:30:00,91.5
2018-03-22 15:30:00,91.77999877929688
2018-03-22 16:30:00,92.01000213623047
2018-03-22 17:30:00,91.4800033569336
2018-03-22 18:30:00,90.9000015258789
2018-03-22 19:30:00,90.52999877929688
2018-03-23 13:30:00,90.08999633789062
2018-03-23 14:30:00,89.94000244140625
2018-03-23 15:30:00,89.66000366210938
2018-03-23 16:30:00,89.80000305175781
2018-03-23 17:30:00,89.48580169677734
2018-03-23 18:30:00,88.80000305175781
2018-03-23 19:30:00,87.69000244140625
2018-03-26 13:30:00,90.52999877929688
2018-03-26 14:30:00,90.30000305175781
2018-03-26 15:30:00,91.00499725341797
2018-03-26 16:30:00,91.5
2018-03-26 17:30:00,92.05999755859375
2018-03-26 18:30:00,92.69999694824219
2018-03-26 19:30:00,93.0999984741211
2018-03-27 13:30:00,93.16999816894531
