Datetime,INCY
2018-03-08 20:30:00,92.41999816894531
2018-03-09 14:30:00,93.0
2018-03-09 15:30:00,94.30000305175781
2018-03-09 16:30:00,94.2750015258789
2018-03-09 17:30:00,94.0999984741211
2018-03-09 18:30:00,94.25
2018-03-09 19:30:00,94.05000305175781
2018-03-09 20:30:00,94.22000122070312
2018-03-12 13:30:00,94.7300033569336
2018-03-12 14:30:00,94.84040069580078
2018-03-12 15:30:00,93.73999786376953
2018-03-12 16:30:00,94.48999786376953
2018-03-12 17:30:00,94.33999633789062
2018-03-12 18:30:00,94.70999908447266
2018-03-12 19:30:00,94.45999908447266
2018-03-13 13:30:00,95.0999984741211
2018-03-13 14:30:00,94.83000183105469
2018-03-13 15:30:00,93.84500122070312
2018-03-13 16:30:00,94.5199966430664
2018-03-13 17:30:00,94.3499984741211
2018-03-13 18:30:00,94.79000091552734
2018-03-13 19:30:00,94.6500015258789
2018-03-14 13:30:00,95.31999969482422
2018-03-14 14:30:00,95.2300033569336
2018-03-14 15:30:00,94.18000030517578
2018-03-14 16:30:00,93.34500122070312
2018-03-14 17:30:00,94.0
2018-03-14 18:30:00,93.05999755859375
2018-03-14 19:30:00,92.26000213623047
2018-03-15 13:30:00,91.80999755859375
2018-03-15 14:30:00,92.61000061035156
2018-03-15 15:30:00,92.91000366210938
2018-03-15 16:30:00,91.33499908447266
2018-03-15 17:30:00,89.62999725341797
2018-03-15 18:30:00,88.08000183105469
2018-03-15 19:30:00,88.69999694824219
2018-03-16 13:30:00,89.3302993774414
2018-03-16 14:30:00,87.61000061035156
2018-03-16 15:30:00,88.5
2018-03-16 16:30:00,88.75
2018-03-16 17:30:00,89.19999694824219
2018-03-16 18:30:00,90.18000030517578
2018-03-16 19:30:00,90.0199966430664
2018-03-19 13:30:00,88.18000030517578
2018-03-19 14:30:00,86.9000015258789
2018-03-19 15:30:00,86.54000091552734
2018-03-19 16:30:00,86.0
2018-03-19 17:30:00,85.7699966430664
2018-03-19 18:30:00,85.80999755859375
2018-03-19 19:30:00,86.27999877929688
2018-03-20 13:30:00,85.98999786376953
2018-03-20 14:30:00,86.56999969482422
2018-03-20 15:30:00,86.7699966430664
2018-03-20 16:30:00,86.52999877929688
2018-03-20 17:30:00,86.81999969482422
2018-03-20 18:30:00,86.95999908447266
2018-03-20 19:30:00,87.0199966430664
2018-03-21 13:30:00,88.83470153808594
2018-03-21 14:30:00,89.05999755859375
2018-03-21 15:30:00,89.47000122070312
2018-03-21 16:30:00,89.58000183105469
2018-03-21 17:30:00,89.53500366210938
2018-03-21 18:30:00,89.31999969482422
2018-03-21 19:30:00,88.79000091552734
2018-03-22 13:30:00,88.01000213623047
2018-03-22 14:30:00,85.8499984741211
2018-03-22 15:30:00,86.34500122070312
2018-03-22 16:30:00,86.55999755859375
2018-03-22 17:30:00,86.08000183105469
2018-03-22 18:30:00,85.61000061035156
2018-03-22 19:30:00,85.23999786376953
2018-03-23 13:30:00,84.8499984741211
2018-03-23 14:30:00,84.95500183105469
2018-03-23 15:30:00,85.26000213623047
2018-03-23 16:30:00,85.0999984741211
2018-03-23 17:30:00,84.58999633789062
2018-03-23 18:30:00,83.38999938964844
2018-03-23 19:30:00,83.05999755859375
2018-03-26 13:30:00,83.9000015258789
2018-03-26 14:30:00,83.68000030517578
2018-03-26 15:30:00,83.70999908447266
2018-03-26 16:30:00,84.19000244140625
2018-03-26 17:30:00,85.44000244140625
2018-03-26 18:30:00,86.17479705810547
2018-03-26 19:30:00,86.375
2018-03-27 13:30:00,87.0
2018-03-27 14:30:00,86.94000244140625
2018-03-27 15:30:00,87.51000213623047
2018-03-27 16:30:00,87.8499984741211
2018-03-27 17:30:00,86.63999938964844
2018-03-27 18:30:00,85.37000274658203
2018-03-27 19:30:00,85.03990173339844
2018-03-28 13:30:00,86.48999786376953
2018-03-28 14:30:00,85.05999755859375
2018-03-28 15:30:00,85.13999938964844
2018-03-28 16:30:00,84.9800033569336
2018-03-28 17:30:00,85.20999908447266
2018-03-28 18:30:00,85.08999633789062
2018-03-28 19:30:00,84.93000030517578
2018-03-29 13:30:00,84.12999725341797
2018-03-29 14:30:00,84.3550033569336
2018-03-29 15:30:00,83.91999816894531
2018-03-29 16:30:00,83.6500015258789
2018-03-29 17:30:00,83.7300033569336
2018-03-29 18:30:00,83.75
2018-03-29 19:30:00,83.33000183105469
2018-04-02 13:30:00,81.47000122070312
2018-04-02 14:30:00,80.58999633789062
2018-04-02 15:30:00,80.31999969482422
2018-04-02 16:30:00,79.95999908447266
2018-04-02 17:30:00,80.01000213623047
2018-04-02 18:30:00,80.0199966430664
2018-04-02 19:30:00,80.52999877929688
2018-04-03 13:30:00,79.95500183105469
2018-04-03 14:30:00,81.44999694824219
2018-04-03 15:30:00,80.52999877929688
2018-04-03 16:30:00,81.29010009765625
2018-04-03 17:30:00,80.81999969482422
2018-04-03 18:30:00,82.27999877929688
2018-04-03 19:30:00,81.87999725341797
2018-04-04 13:30:00,81.4000015258789
2018-04-04 14:30:00,82.43000030517578
2018-04-04 15:30:00,83.52999877929688
2018-04-04 16:30:00,82.79000091552734
2018-04-04 17:30:00,83.45999908447266
2018-04-04 18:30:00,84.16000366210938
2018-04-04 19:30:00,83.9800033569336
2018-04-05 13:30:00,82.6500015258789
2018-04-05 14:30:00,83.75
2018-04-05 15:30:00,83.8550033569336
2018-04-05 16:30:00,83.20999908447266
2018-04-05 17:30:00,83.37999725341797
2018-04-05 18:30:00,83.47000122070312
2018-04-05 19:30:00,83.05999755859375
2018-04-06 13:30:00,68.0199966430664
2018-04-06 14:30:00,68.19999694824219
2018-04-06 15:30:00,67.83000183105469
2018-04-06 16:30:00,67.66000366210938
2018-04-06 17:30:00,66.44999694824219
2018-04-06 18:30:00,64.08999633789062
2018-04-06 19:30:00,64.01339721679688
2018-04-09 13:30:00,64.29299926757812
2018-04-09 14:30:00,64.91999816894531
2018-04-09 15:30:00,65.5999984741211
2018-04-09 16:30:00,66.69999694824219
2018-04-09 17:30:00,65.75499725341797
2018-04-09 18:30:00,64.9800033569336
2018-04-09 19:30:00,65.36000061035156
2018-04-10 13:30:00,66.69000244140625
2018-04-10 14:30:00,67.0999984741211
2018-04-10 15:30:00,67.3499984741211
2018-04-10 16:30:00,67.62999725341797
2018-04-10 17:30:00,67.6500015258789
2018-04-10 18:30:00,68.52999877929688
2018-04-10 19:30:00,68.12999725341797
2018-04-11 13:30:00,68.29149627685547
2018-04-11 14:30:00,67.38999938964844
2018-04-11 15:30:00,66.56500244140625
2018-04-11 16:30:00,66.13999938964844
2018-04-11 17:30:00,66.3499984741211
2018-04-11 18:30:00,66.23999786376953
2018-04-11 19:30:00,66.29309844970703
2018-04-12 13:30:00,70.05999755859375
2018-04-12 14:30:00,69.37000274658203
2018-04-12 15:30:00,69.5
2018-04-12 16:30:00,69.56500244140625
2018-04-12 17:30:00,70.02999877929688
2018-04-12 18:30:00,70.4749984741211
2018-04-12 19:30:00,69.83000183105469
2018-04-13 13:30:00,69.80000305175781
2018-04-13 14:30:00,69.47000122070312
2018-04-13 15:30:00,70.0199966430664
2018-04-13 16:30:00,70.0999984741211
2018-04-13 17:30:00,70.0199966430664
2018-04-13 18:30:00,69.95500183105469
2018-04-13 19:30:00,70.12000274658203
2018-04-16 13:30:00,70.9312973022461
2018-04-16 14:30:00,70.5999984741211
2018-04-16 15:30:00,70.37999725341797
2018-04-16 16:30:00,70.27999877929688
2018-04-16 17:30:00,70.93000030517578
2018-04-16 18:30:00,70.45999908447266
