Datetime,TSCO
2018-03-15 13:30:00,63.25
2018-03-15 14:30:00,63.54999923706055
2018-03-15 15:30:00,63.25
2018-03-15 16:30:00,63.25
2018-03-15 17:30:00,63.040000915527344
2018-03-15 18:30:00,62.9900016784668
2018-03-15 19:30:00,62.97999954223633
2018-03-16 13:30:00,64.53500366210938
2018-03-16 14:30:00,64.63520050048828
2018-03-16 15:30:00,64.75
2018-03-16 16:30:00,64.5
2018-03-16 17:30:00,64.2300033569336
2018-03-16 18:30:00,64.4000015258789
2018-03-16 19:30:00,64.37999725341797
2018-03-19 13:30:00,63.77000045776367
2018-03-19 14:30:00,63.5099983215332
2018-03-19 15:30:00,63.61000061035156
2018-03-19 16:30:00,63.119998931884766
2018-03-19 17:30:00,63.18000030517578
2018-03-19 18:30:00,63.119998931884766
2018-03-19 19:30:00,63.220001220703125
2018-03-20 13:30:00,62.61000061035156
2018-03-20 14:30:00,62.5
2018-03-20 15:30:00,62.540000915527344
2018-03-20 16:30:00,62.70000076293945
2018-03-20 17:30:00,62.849998474121094
2018-03-20 18:30:00,62.875
2018-03-20 19:30:00,62.81999969482422
2018-03-21 13:30:00,63.02000045776367
2018-03-21 14:30:00,62.959999084472656
2018-03-21 15:30:00,62.935001373291016
2018-03-21 16:30:00,62.70000076293945
2018-03-21 17:30:00,62.38999938964844
2018-03-21 18:30:00,62.0
2018-03-21 19:30:00,61.869998931884766
2018-03-22 13:30:00,61.40999984741211
2018-03-22 14:30:00,60.47999954223633
2018-03-22 15:30:00,60.619998931884766
2018-03-22 16:30:00,60.79349899291992
2018-03-22 17:30:00,60.290000915527344
2018-03-22 18:30:00,60.13999938964844
2018-03-22 19:30:00,60.02000045776367
2018-03-23 13:30:00,59.779998779296875
2018-03-23 14:30:00,59.68000030517578
2018-03-23 15:30:00,59.439998626708984
2018-03-23 16:30:00,59.93000030517578
2018-03-23 17:30:00,59.867000579833984
2018-03-23 18:30:00,59.369998931884766
2018-03-23 19:30:00,59.380001068115234
2018-03-26 13:30:00,59.349998474121094
2018-03-26 14:30:00,59.02000045776367
2018-03-26 15:30:00,59.29999923706055
2018-03-26 16:30:00,59.599998474121094
2018-03-26 17:30:00,59.75
2018-03-26 18:30:00,60.18000030517578
2018-03-26 19:30:00,60.15999984741211
