Datetime,WBA
2018-03-12 18:30:00,70.19999694824219
2018-03-12 19:30:00,70.14900207519531
2018-03-13 13:30:00,70.3499984741211
2018-03-13 14:30:00,70.46440124511719
2018-03-13 15:30:00,70.1500015258789
2018-03-13 16:30:00,70.08000183105469
2018-03-13 17:30:00,69.7300033569336
2018-03-13 18:30:00,69.61000061035156
2018-03-13 19:30:00,69.8499984741211
2018-03-14 13:30:00,69.18000030517578
2018-03-14 14:30:00,68.72000122070312
2018-03-14 15:30:00,68.44999694824219
2018-03-14 16:30:00,68.29000091552734
2018-03-14 17:30:00,68.30000305175781
2018-03-14 18:30:00,68.08499908447266
2018-03-14 19:30:00,68.55999755859375
2018-03-15 13:30:00,68.04989624023438
2018-03-15 14:30:00,68.33000183105469
2018-03-15 15:30:00,67.86000061035156
2018-03-15 16:30:00,67.56999969482422
2018-03-15 17:30:00,67.29499816894531
2018-03-15 18:30:00,67.31999969482422
2018-03-15 19:30:00,67.37999725341797
2018-03-16 13:30:00,67.56999969482422
2018-03-16 14:30:00,67.51499938964844
2018-03-16 15:30:00,67.48999786376953
2018-03-16 16:30:00,67.80999755859375
2018-03-16 17:30:00,67.5
2018-03-16 18:30:00,67.56900024414062
2018-03-16 19:30:00,67.58999633789062
2018-03-19 13:30:00,66.75499725341797
2018-03-19 14:30:00,66.75759887695312
2018-03-19 15:30:00,66.62000274658203
2018-03-19 16:30:00,66.37000274658203
2018-03-19 17:30:00,66.45999908447266
2018-03-19 18:30:00,66.5
2018-03-19 19:30:00,66.61000061035156
2018-03-20 13:30:00,65.80999755859375
2018-03-20 14:30:00,65.51000213623047
2018-03-20 15:30:00,65.63999938964844
2018-03-20 16:30:00,65.87000274658203
2018-03-20 17:30:00,66.0
2018-03-20 18:30:00,66.06999969482422
2018-03-20 19:30:00,66.05000305175781
2018-03-21 13:30:00,66.62999725341797
2018-03-21 14:30:00,66.51000213623047
2018-03-21 15:30:00,66.5
2018-03-21 16:30:00,66.45999908447266
2018-03-21 17:30:00,66.55999755859375
2018-03-21 18:30:00,66.43000030517578
2018-03-21 19:30:00,66.29000091552734
2018-03-22 13:30:00,66.66999816894531
2018-03-22 14:30:00,66.37000274658203
2018-03-22 15:30:00,66.7699966430664
2018-03-22 16:30:00,66.69000244140625
2018-03-22 17:30:00,66.23999786376953
2018-03-22 18:30:00,66.11000061035156
2018-03-22 19:30:00,65.83999633789062
2018-03-23 13:30:00,66.33999633789062
2018-03-23 14:30:00,66.2750015258789
2018-03-23 15:30:00,66.2300033569336
2018-03-23 16:30:00,66.30999755859375
2018-03-23 17:30:00,66.37000274658203
2018-03-23 18:30:00,65.83999633789062
2018-03-23 19:30:00,65.43000030517578
2018-03-26 13:30:00,66.57499694824219
2018-03-26 14:30:00,66.3499984741211
2018-03-26 15:30:00,66.75499725341797
2018-03-26 16:30:00,66.94999694824219
2018-03-26 17:30:00,67.29000091552734
2018-03-26 18:30:00,67.41999816894531
2018-03-26 19:30:00,67.47000122070312
2018-03-27 13:30:00,67.12000274658203
2018-03-27 14:30:00,67.23999786376953
2018-03-27 15:30:00,67.30999755859375
2018-03-27 16:30:00,67.37000274658203
2018-03-27 17:30:00,66.70999908447266
2018-03-27 18:30:00,66.07499694824219
2018-03-27 19:30:00,66.01000213623047
2018-03-28 13:30:00,66.93000030517578
2018-03-28 14:30:00,66.33999633789062
2018-03-28 15:30:00,66.95999908447266
2018-03-28 16:30:00,67.08000183105469
2018-03-28 17:30:00,67.51000213623047
2018-03-28 18:30:00,67.6500015258789
2018-03-28 19:30:00,67.58999633789062
