Datetime,VRSK
2018-01-19 14:30:00,98.40499877929688
2018-01-19 15:30:00,98.2300033569336
2018-01-19 16:30:00,98.16999816894531
2018-01-19 17:30:00,98.13999938964844
2018-01-19 18:30:00,98.69499969482422
2018-01-19 19:30:00,98.72000122070312
2018-01-19 20:30:00,98.91000366210938
2018-01-22 14:30:00,98.55999755859375
2018-01-22 15:30:00,98.62000274658203
2018-01-22 16:30:00,98.68000030517578
2018-01-22 17:30:00,99.08000183105469
2018-01-22 18:30:00,99.18000030517578
2018-01-22 19:30:00,99.2699966430664
2018-01-22 20:30:00,99.5199966430664
2018-01-23 14:30:00,98.70999908447266
2018-01-23 15:30:00,98.78500366210938
2018-01-23 16:30:00,99.0
2018-01-23 17:30:00,98.97000122070312
2018-01-23 18:30:00,99.12999725341797
2018-01-23 19:30:00,99.15499877929688
2018-01-23 20:30:00,99.27999877929688
2018-01-24 14:30:00,99.73999786376953
2018-01-24 15:30:00,99.25
2018-01-24 16:30:00,99.16999816894531
2018-01-24 17:30:00,99.29000091552734
2018-01-24 18:30:00,99.36000061035156
2018-01-24 19:30:00,99.12999725341797
2018-01-24 20:30:00,99.0
2018-01-25 14:30:00,98.76000213623047
2018-01-25 15:30:00,98.83999633789062
2018-01-25 16:30:00,98.94000244140625
2018-01-25 17:30:00,98.97000122070312
2018-01-25 18:30:00,98.83999633789062
2018-01-25 19:30:00,98.6500015258789
2018-01-25 20:30:00,98.58000183105469
2018-01-26 14:30:00,98.54000091552734
2018-01-26 15:30:00,98.37999725341797
2018-01-26 16:30:00,98.0
2018-01-26 17:30:00,98.04000091552734
2018-01-26 18:30:00,97.9800033569336
2018-01-26 19:30:00,98.12000274658203
2018-01-26 20:30:00,98.30999755859375
2018-01-29 14:30:00,98.63999938964844
2018-01-29 15:30:00,98.45999908447266
2018-01-29 16:30:00,98.5
2018-01-29 17:30:00,98.58000183105469
2018-01-29 18:30:00,98.62999725341797
2018-01-29 19:30:00,98.2300033569336
2018-01-29 20:30:00,98.23999786376953
2018-01-30 14:30:00,98.12000274658203
2018-01-30 15:30:00,98.20999908447266
2018-01-30 16:30:00,98.55999755859375
2018-01-30 17:30:00,98.88999938964844
2018-01-30 18:30:00,98.80010223388672
2018-01-30 19:30:00,99.33000183105469
2018-01-30 20:30:00,99.08999633789062
2018-01-31 14:30:00,99.84500122070312
2018-01-31 15:30:00,99.94999694824219
2018-01-31 16:30:00,100.25499725341797
2018-01-31 17:30:00,100.33499908447266
2018-01-31 18:30:00,100.2300033569336
2018-01-31 19:30:00,100.15499877929688
2018-01-31 20:30:00,100.08999633789062
2018-02-01 14:30:00,99.48999786376953
2018-02-01 15:30:00,99.16999816894531
2018-02-01 16:30:00,99.80999755859375
2018-02-01 17:30:00,100.08999633789062
2018-02-01 18:30:00,99.76000213623047
2018-02-01 19:30:00,100.12999725341797
2018-02-01 20:30:00,100.31999969482422
2018-02-02 14:30:00,99.97000122070312
2018-02-02 15:30:00,99.86000061035156
2018-02-02 16:30:00,99.81999969482422
2018-02-02 17:30:00,99.5199966430664
2018-02-02 18:30:00,99.04000091552734
2018-02-02 19:30:00,99.08999633789062
2018-02-02 20:30:00,98.83999633789062
2018-02-05 14:30:00,98.55999755859375
2018-02-05 15:30:00,97.97000122070312
2018-02-05 16:30:00,97.5999984741211
2018-02-05 17:30:00,97.06999969482422
2018-02-05 18:30:00,96.76000213623047
2018-02-05 19:30:00,95.97000122070312
2018-02-05 20:30:00,94.94000244140625
2018-02-06 14:30:00,94.2699966430664
2018-02-06 15:30:00,93.87000274658203
2018-02-06 16:30:00,94.72000122070312
2018-02-06 17:30:00,94.19999694824219
2018-02-06 18:30:00,93.6500015258789
2018-02-06 19:30:00,95.05999755859375
