Datetime,MAT
2018-02-06 15:30:00,16.079999923706055
2018-02-06 16:30:00,16.469999313354492
2018-02-06 17:30:00,16.520000457763672
2018-02-06 18:30:00,16.6299991607666
2018-02-06 19:30:00,16.84000015258789
2018-02-06 20:30:00,16.84000015258789
2018-02-07 14:30:00,17.139999389648438
2018-02-07 15:30:00,17.030000686645508
2018-02-07 16:30:00,17.139999389648438
2018-02-07 17:30:00,17.030000686645508
2018-02-07 18:30:00,17.104999542236328
2018-02-07 19:30:00,17.139999389648438
2018-02-07 20:30:00,17.0
2018-02-08 14:30:00,16.0
2018-02-08 15:30:00,15.90999984741211
2018-02-08 16:30:00,16.0
2018-02-08 17:30:00,16.010000228881836
2018-02-08 18:30:00,16.170000076293945
2018-02-08 19:30:00,16.010000228881836
2018-02-08 20:30:00,16.0
2018-02-09 14:30:00,16.489999771118164
2018-02-09 15:30:00,16.709999084472656
2018-02-09 16:30:00,16.4950008392334
2018-02-09 17:30:00,16.514999389648438
2018-02-09 18:30:00,16.854999542236328
2018-02-09 19:30:00,17.100000381469727
2018-02-09 20:30:00,17.270000457763672
2018-02-12 14:30:00,17.420000076293945
2018-02-12 15:30:00,17.799999237060547
2018-02-12 16:30:00,17.8700008392334
2018-02-12 17:30:00,17.780000686645508
2018-02-12 18:30:00,17.545000076293945
2018-02-12 19:30:00,17.420000076293945
2018-02-12 20:30:00,17.3700008392334
2018-02-13 14:30:00,16.920000076293945
2018-02-13 15:30:00,16.920000076293945
2018-02-13 16:30:00,16.825000762939453
2018-02-13 17:30:00,16.639999389648438
2018-02-13 18:30:00,16.6299991607666
2018-02-13 19:30:00,16.360000610351562
2018-02-13 20:30:00,16.360000610351562
2018-02-14 14:30:00,16.170000076293945
2018-02-14 15:30:00,16.280000686645508
2018-02-14 16:30:00,16.34000015258789
2018-02-14 17:30:00,16.538999557495117
2018-02-14 18:30:00,16.450000762939453
2018-02-14 19:30:00,16.440000534057617
2018-02-14 20:30:00,16.5
2018-02-15 14:30:00,16.690000534057617
2018-02-15 15:30:00,16.979999542236328
2018-02-15 16:30:00,16.989999771118164
2018-02-15 17:30:00,16.934999465942383
2018-02-15 18:30:00,17.065000534057617
2018-02-15 19:30:00,16.920000076293945
2018-02-15 20:30:00,16.959999084472656
2018-02-16 14:30:00,16.844999313354492
2018-02-16 15:30:00,16.924999237060547
2018-02-16 16:30:00,16.750999450683594
2018-02-16 17:30:00,16.670000076293945
2018-02-16 18:30:00,16.229999542236328
2018-02-16 19:30:00,16.510000228881836
2018-02-16 20:30:00,16.55500030517578
2018-02-20 14:30:00,16.399999618530273
2018-02-20 15:30:00,16.559999465942383
2018-02-20 16:30:00,16.600000381469727
2018-02-20 17:30:00,16.579999923706055
2018-02-20 18:30:00,16.549999237060547
2018-02-20 19:30:00,16.59000015258789
2018-02-20 20:30:00,16.475000381469727
2018-02-21 14:30:00,16.8799991607666
2018-02-21 15:30:00,17.19300079345703
2018-02-21 16:30:00,17.094999313354492
2018-02-21 17:30:00,17.170000076293945
2018-02-21 18:30:00,17.170000076293945
2018-02-21 19:30:00,17.049999237060547
2018-02-21 20:30:00,17.020000457763672
2018-02-22 14:30:00,17.270000457763672
2018-02-22 15:30:00,17.170000076293945
2018-02-22 16:30:00,17.0
2018-02-22 17:30:00,16.665000915527344
2018-02-22 18:30:00,16.764999389648438
2018-02-22 19:30:00,16.704999923706055
2018-02-22 20:30:00,16.639999389648438
2018-02-23 14:30:00,16.520000457763672
2018-02-23 15:30:00,16.700000762939453
2018-02-23 16:30:00,17.049999237060547
2018-02-23 17:30:00,16.940000534057617
2018-02-23 18:30:00,16.80500030517578
2018-02-23 19:30:00,16.68000030517578
2018-02-23 20:30:00,16.635000228881836
2018-02-26 14:30:00,15.664999961853027
2018-02-26 15:30:00,15.960000038146973
2018-02-26 16:30:00,15.994999885559082
2018-02-26 17:30:00,16.079999923706055
2018-02-26 18:30:00,16.020000457763672
2018-02-26 19:30:00,16.030000686645508
2018-02-26 20:30:00,16.06999969482422
2018-02-27 14:30:00,15.930000305175781
2018-02-27 15:30:00,15.649999618530273
2018-02-27 16:30:00,15.800000190734863
2018-02-27 17:30:00,16.0
2018-02-27 18:30:00,15.930000305175781
2018-02-27 19:30:00,15.920000076293945
2018-02-27 20:30:00,15.975000381469727
2018-02-28 14:30:00,16.0049991607666
2018-02-28 15:30:00,15.90999984741211
2018-02-28 16:30:00,15.975000381469727
2018-02-28 17:30:00,15.979999542236328
2018-02-28 18:30:00,16.010000228881836
2018-02-28 19:30:00,15.869999885559082
2018-02-28 20:30:00,15.890000343322754
2018-03-01 14:30:00,15.979999542236328
2018-03-01 15:30:00,15.845000267028809
2018-03-01 16:30:00,15.78499984741211
2018-03-01 17:30:00,15.739999771118164
2018-03-01 18:30:00,15.720000267028809
2018-03-01 19:30:00,15.800000190734863
2018-03-01 20:30:00,15.859999656677246
2018-03-02 14:30:00,15.944999694824219
2018-03-02 15:30:00,16.280000686645508
2018-03-02 16:30:00,16.469999313354492
2018-03-02 17:30:00,16.434999465942383
2018-03-02 18:30:00,16.579999923706055
2018-03-02 19:30:00,16.600000381469727
2018-03-02 20:30:00,16.56999969482422
2018-03-05 14:30:00,16.8799991607666
2018-03-05 15:30:00,16.920000076293945
2018-03-05 16:30:00,16.899999618530273
2018-03-05 17:30:00,16.790000915527344
2018-03-05 18:30:00,16.770000457763672
2018-03-05 19:30:00,16.50629997253418
2018-03-05 20:30:00,16.420000076293945
2018-03-06 14:30:00,16.264999389648438
2018-03-06 15:30:00,16.399999618530273
2018-03-06 16:30:00,16.434999465942383
2018-03-06 17:30:00,16.399999618530273
2018-03-06 18:30:00,16.4950008392334
2018-03-06 19:30:00,16.434999465942383
2018-03-06 20:30:00,16.440000534057617
2018-03-07 14:30:00,16.530000686645508
2018-03-07 15:30:00,16.3700008392334
2018-03-07 16:30:00,16.190000534057617
2018-03-07 17:30:00,16.100000381469727
2018-03-07 18:30:00,16.010000228881836
2018-03-07 19:30:00,15.914999961853027
2018-03-07 20:30:00,15.979999542236328
2018-03-08 14:30:00,16.110000610351562
2018-03-08 15:30:00,16.015600204467773
2018-03-08 16:30:00,16.040000915527344
2018-03-08 17:30:00,16.059999465942383
2018-03-08 18:30:00,16.03499984741211
2018-03-08 19:30:00,16.084999084472656
2018-03-08 20:30:00,15.979999542236328
2018-03-09 14:30:00,14.600099563598633
2018-03-09 15:30:00,15.1850004196167
2018-03-09 16:30:00,14.885000228881836
2018-03-09 17:30:00,14.760100364685059
2018-03-09 18:30:00,14.779999732971191
2018-03-09 19:30:00,14.625
2018-03-09 20:30:00,14.829999923706055
2018-03-12 13:30:00,14.829999923706055
2018-03-12 14:30:00,14.835000038146973
2018-03-12 15:30:00,14.859999656677246
2018-03-12 16:30:00,14.845000267028809
2018-03-12 17:30:00,14.854999542236328
2018-03-12 18:30:00,14.899999618530273
2018-03-12 19:30:00,15.0
2018-03-13 13:30:00,14.75
2018-03-13 14:30:00,14.630000114440918
2018-03-13 15:30:00,14.529999732971191
2018-03-13 16:30:00,14.524999618530273
2018-03-13 17:30:00,14.515000343322754
2018-03-13 18:30:00,14.479999542236328
2018-03-13 19:30:00,14.46500015258789
2018-03-14 13:30:00,14.104999542236328
2018-03-14 14:30:00,14.395000457763672
2018-03-14 15:30:00,14.119999885559082
2018-03-14 16:30:00,14.149999618530273
2018-03-14 17:30:00,14.005000114440918
2018-03-14 18:30:00,14.100000381469727
2018-03-14 19:30:00,14.1899995803833
2018-03-15 13:30:00,13.75
2018-03-15 14:30:00,13.800000190734863
2018-03-15 15:30:00,13.8100004196167
2018-03-15 16:30:00,13.789999961853027
2018-03-15 17:30:00,13.800000190734863
2018-03-15 18:30:00,13.824999809265137
2018-03-15 19:30:00,13.850000381469727
2018-03-16 13:30:00,13.829999923706055
2018-03-16 14:30:00,13.869999885559082
2018-03-16 15:30:00,13.84000015258789
2018-03-16 16:30:00,13.779999732971191
2018-03-16 17:30:00,13.770000457763672
2018-03-16 18:30:00,13.765000343322754
2018-03-16 19:30:00,13.850000381469727
2018-03-19 13:30:00,13.65999984741211
2018-03-19 14:30:00,13.604999542236328
2018-03-19 15:30:00,13.529999732971191
2018-03-19 16:30:00,13.390000343322754
2018-03-19 17:30:00,13.3100004196167
2018-03-19 18:30:00,13.255000114440918
2018-03-19 19:30:00,13.21500015258789
2018-03-20 13:30:00,13.085000038146973
2018-03-20 14:30:00,12.819999694824219
2018-03-20 15:30:00,12.770000457763672
2018-03-20 16:30:00,12.805000305175781
2018-03-20 17:30:00,12.8100004196167
2018-03-20 18:30:00,13.015000343322754
2018-03-20 19:30:00,12.979999542236328
2018-03-21 13:30:00,13.055000305175781
2018-03-21 14:30:00,13.015000343322754
2018-03-21 15:30:00,12.989999771118164
2018-03-21 16:30:00,12.975000381469727
2018-03-21 17:30:00,12.819999694824219
2018-03-21 18:30:00,12.875
2018-03-21 19:30:00,12.805000305175781
2018-03-22 13:30:00,12.96500015258789
2018-03-22 14:30:00,12.78499984741211
2018-03-22 15:30:00,12.920000076293945
2018-03-22 16:30:00,12.890000343322754
2018-03-22 17:30:00,12.914999961853027
2018-03-22 18:30:00,12.885000228881836
2018-03-22 19:30:00,12.899999618530273
2018-03-23 13:30:00,13.3100004196167
2018-03-23 14:30:00,13.369999885559082
2018-03-23 15:30:00,13.345000267028809
2018-03-23 16:30:00,13.289999961853027
2018-03-23 17:30:00,13.279999732971191
