Datetime,XRAY
2018-01-18 18:30:00,62.755001068115234
2018-01-18 19:30:00,62.2599983215332
2018-01-18 20:30:00,62.290000915527344
2018-01-19 14:30:00,62.22999954223633
2018-01-19 15:30:00,61.90999984741211
2018-01-19 16:30:00,62.06999969482422
2018-01-19 17:30:00,62.130001068115234
2018-01-19 18:30:00,61.939998626708984
2018-01-19 19:30:00,62.04999923706055
2018-01-19 20:30:00,61.939998626708984
2018-01-22 14:30:00,61.810001373291016
2018-01-22 15:30:00,61.35499954223633
2018-01-22 16:30:00,61.340999603271484
2018-01-22 17:30:00,61.20000076293945
2018-01-22 18:30:00,60.720001220703125
2018-01-22 19:30:00,60.720001220703125
2018-01-22 20:30:00,60.779998779296875
2018-01-23 14:30:00,60.3849983215332
2018-01-23 15:30:00,60.459999084472656
2018-01-23 16:30:00,60.369998931884766
2018-01-23 17:30:00,60.95000076293945
2018-01-23 18:30:00,61.13999938964844
2018-01-23 19:30:00,61.2400016784668
2018-01-23 20:30:00,61.16999816894531
2018-01-24 14:30:00,62.345001220703125
2018-01-24 15:30:00,62.13999938964844
2018-01-24 16:30:00,62.109901428222656
2018-01-24 17:30:00,62.290000915527344
2018-01-24 18:30:00,62.31999969482422
2018-01-24 19:30:00,62.18000030517578
2018-01-24 20:30:00,61.81999969482422
2018-01-25 14:30:00,62.189998626708984
2018-01-25 15:30:00,62.310001373291016
2018-01-25 16:30:00,62.33000183105469
2018-01-25 17:30:00,62.52519989013672
2018-01-25 18:30:00,62.939998626708984
2018-01-25 19:30:00,62.86000061035156
2018-01-25 20:30:00,62.81999969482422
2018-01-26 14:30:00,62.63999938964844
2018-01-26 15:30:00,62.584999084472656
2018-01-26 16:30:00,62.77000045776367
2018-01-26 17:30:00,62.78499984741211
2018-01-26 18:30:00,62.7599983215332
2018-01-26 19:30:00,62.75
2018-01-26 20:30:00,62.849998474121094
2018-01-29 14:30:00,62.7599983215332
2018-01-29 15:30:00,62.52000045776367
2018-01-29 16:30:00,62.64500045776367
2018-01-29 17:30:00,62.529998779296875
2018-01-29 18:30:00,62.5099983215332
2018-01-29 19:30:00,62.029998779296875
2018-01-29 20:30:00,61.959999084472656
2018-01-30 14:30:00,61.310001373291016
2018-01-30 15:30:00,61.27000045776367
2018-01-30 16:30:00,61.25
2018-01-30 17:30:00,61.25
2018-01-30 18:30:00,61.279998779296875
2018-01-30 19:30:00,61.36000061035156
2018-01-30 20:30:00,61.38999938964844
2018-01-31 14:30:00,60.959999084472656
2018-01-31 15:30:00,61.08000183105469
2018-01-31 16:30:00,60.9900016784668
2018-01-31 17:30:00,60.8650016784668
2018-01-31 18:30:00,60.59000015258789
2018-01-31 19:30:00,60.65999984741211
2018-01-31 20:30:00,60.81999969482422
2018-02-01 14:30:00,60.349998474121094
2018-02-01 15:30:00,60.439998626708984
2018-02-01 16:30:00,60.599998474121094
2018-02-01 17:30:00,60.650001525878906
2018-02-01 18:30:00,60.720001220703125
2018-02-01 19:30:00,60.790000915527344
2018-02-01 20:30:00,60.75
2018-02-02 14:30:00,60.31850051879883
2018-02-02 15:30:00,60.40999984741211
2018-02-02 16:30:00,60.560001373291016
2018-02-02 17:30:00,60.369998931884766
2018-02-02 18:30:00,60.22999954223633
2018-02-02 19:30:00,60.25
2018-02-02 20:30:00,60.06999969482422
2018-02-05 14:30:00,60.22999954223633
2018-02-05 15:30:00,60.380001068115234
2018-02-05 16:30:00,59.959999084472656
2018-02-05 17:30:00,59.790000915527344
2018-02-05 18:30:00,59.63999938964844
2018-02-05 19:30:00,59.29600143432617
2018-02-05 20:30:00,58.54999923706055
2018-02-06 14:30:00,58.18000030517578
2018-02-06 15:30:00,57.83000183105469
2018-02-06 16:30:00,58.209999084472656
2018-02-06 17:30:00,58.0
2018-02-06 18:30:00,57.939998626708984
2018-02-06 19:30:00,58.54999923706055
2018-02-06 20:30:00,58.47999954223633
2018-02-07 14:30:00,58.560001373291016
2018-02-07 15:30:00,58.970001220703125
2018-02-07 16:30:00,59.0
2018-02-07 17:30:00,58.665000915527344
2018-02-07 18:30:00,58.689998626708984
2018-02-07 19:30:00,58.77000045776367
2018-02-07 20:30:00,58.31999969482422
2018-02-08 14:30:00,58.02000045776367
2018-02-08 15:30:00,57.790000915527344
2018-02-08 16:30:00,57.77000045776367
2018-02-08 17:30:00,57.779998779296875
2018-02-08 18:30:00,57.70000076293945
