Datetime,XLNX
2018-01-31 17:30:00,72.89520263671875
2018-01-31 18:30:00,72.98999786376953
2018-01-31 19:30:00,72.83000183105469
2018-01-31 20:30:00,73.01000213623047
2018-02-01 14:30:00,73.4000015258789
2018-02-01 15:30:00,73.16000366210938
2018-02-01 16:30:00,73.29000091552734
2018-02-01 17:30:00,73.33999633789062
2018-02-01 18:30:00,73.08450317382812
2018-02-01 19:30:00,72.58000183105469
2018-02-01 20:30:00,72.5199966430664
2018-02-02 14:30:00,71.30999755859375
2018-02-02 15:30:00,71.91999816894531
2018-02-02 16:30:00,72.52999877929688
2018-02-02 17:30:00,72.06999969482422
2018-02-02 18:30:00,71.52999877929688
2018-02-02 19:30:00,70.8499984741211
2018-02-02 20:30:00,70.65899658203125
2018-02-05 14:30:00,70.05999755859375
2018-02-05 15:30:00,69.8499984741211
2018-02-05 16:30:00,69.77999877929688
2018-02-05 17:30:00,69.0199966430664
2018-02-05 18:30:00,68.86499786376953
2018-02-05 19:30:00,68.49500274658203
2018-02-05 20:30:00,66.97000122070312
2018-02-06 14:30:00,65.41999816894531
2018-02-06 15:30:00,66.06999969482422
2018-02-06 16:30:00,67.08000183105469
2018-02-06 17:30:00,67.0
2018-02-06 18:30:00,66.61000061035156
2018-02-06 19:30:00,68.44000244140625
2018-02-06 20:30:00,68.9800033569336
2018-02-07 14:30:00,68.47000122070312
2018-02-07 15:30:00,68.88999938964844
2018-02-07 16:30:00,68.38999938964844
2018-02-07 17:30:00,67.5999984741211
2018-02-07 18:30:00,67.8499984741211
2018-02-07 19:30:00,67.66999816894531
2018-02-07 20:30:00,66.97000122070312
2018-02-08 14:30:00,66.0
2018-02-08 15:30:00,64.7699966430664
2018-02-08 16:30:00,64.48999786376953
2018-02-08 17:30:00,64.31999969482422
2018-02-08 18:30:00,64.37000274658203
2018-02-08 19:30:00,63.810001373291016
2018-02-08 20:30:00,62.84000015258789
2018-02-09 14:30:00,63.529998779296875
2018-02-09 15:30:00,63.279998779296875
2018-02-09 16:30:00,62.54999923706055
2018-02-09 17:30:00,62.709999084472656
2018-02-09 18:30:00,64.2300033569336
2018-02-09 19:30:00,64.87000274658203
2018-02-09 20:30:00,65.37999725341797
2018-02-12 14:30:00,65.41000366210938
2018-02-12 15:30:00,65.12999725341797
2018-02-12 16:30:00,65.58000183105469
2018-02-12 17:30:00,65.38999938964844
2018-02-12 18:30:00,65.7699966430664
2018-02-12 19:30:00,65.66999816894531
2018-02-12 20:30:00,65.125
2018-02-13 14:30:00,64.31999969482422
2018-02-13 15:30:00,64.0999984741211
2018-02-13 16:30:00,64.38999938964844
2018-02-13 17:30:00,64.68000030517578
2018-02-13 18:30:00,64.87000274658203
2018-02-13 19:30:00,65.16000366210938
2018-02-13 20:30:00,65.31999969482422
2018-02-14 14:30:00,67.33999633789062
2018-02-14 15:30:00,67.0999984741211
2018-02-14 16:30:00,66.58999633789062
2018-02-14 17:30:00,66.75
2018-02-14 18:30:00,66.87999725341797
2018-02-14 19:30:00,67.06999969482422
2018-02-14 20:30:00,66.86499786376953
2018-02-15 14:30:00,66.97000122070312
2018-02-15 15:30:00,66.83000183105469
2018-02-15 16:30:00,66.99500274658203
2018-02-15 17:30:00,67.16000366210938
2018-02-15 18:30:00,66.88999938964844
2018-02-15 19:30:00,67.12000274658203
2018-02-15 20:30:00,67.22000122070312
2018-02-16 14:30:00,67.18000030517578
2018-02-16 15:30:00,67.2300033569336
2018-02-16 16:30:00,67.55999755859375
2018-02-16 17:30:00,67.18000030517578
2018-02-16 18:30:00,67.25
2018-02-16 19:30:00,67.30999755859375
2018-02-16 20:30:00,67.0999984741211
2018-02-20 14:30:00,68.56999969482422
2018-02-20 15:30:00,69.11000061035156
2018-02-20 16:30:00,69.13999938964844
2018-02-20 17:30:00,68.80999755859375
2018-02-20 18:30:00,69.11000061035156
2018-02-20 19:30:00,69.05999755859375
2018-02-20 20:30:00,69.19000244140625
2018-02-21 14:30:00,69.52999877929688
2018-02-21 15:30:00,69.38999938964844
2018-02-21 16:30:00,68.87000274658203
2018-02-21 17:30:00,69.3499984741211
2018-02-21 18:30:00,69.63999938964844
2018-02-21 19:30:00,69.06999969482422
2018-02-21 20:30:00,68.47000122070312
2018-02-22 14:30:00,69.43000030517578
2018-02-22 15:30:00,69.51000213623047
2018-02-22 16:30:00,69.375
2018-02-22 17:30:00,68.94000244140625
2018-02-22 18:30:00,69.22000122070312
2018-02-22 19:30:00,69.0199966430664
2018-02-22 20:30:00,68.94000244140625
2018-02-23 14:30:00,68.94000244140625
2018-02-23 15:30:00,69.0199966430664
2018-02-23 16:30:00,69.0999984741211
2018-02-23 17:30:00,69.2699966430664
2018-02-23 18:30:00,69.33999633789062
2018-02-23 19:30:00,69.76000213623047
2018-02-23 20:30:00,70.02999877929688
2018-02-26 14:30:00,71.0999984741211
2018-02-26 15:30:00,71.0199966430664
2018-02-26 16:30:00,71.11000061035156
2018-02-26 17:30:00,71.19000244140625
2018-02-26 18:30:00,71.33999633789062
2018-02-26 19:30:00,71.58999633789062
2018-02-26 20:30:00,71.48999786376953
2018-02-27 14:30:00,73.0999984741211
2018-02-27 15:30:00,72.12000274658203
2018-02-27 16:30:00,71.86000061035156
2018-02-27 17:30:00,72.2300033569336
2018-02-27 18:30:00,71.91999816894531
2018-02-27 19:30:00,71.6500015258789
2018-02-27 20:30:00,71.44000244140625
2018-02-28 14:30:00,72.12999725341797
2018-02-28 15:30:00,71.69999694824219
2018-02-28 16:30:00,71.47000122070312
2018-02-28 17:30:00,72.05999755859375
2018-02-28 18:30:00,72.0199966430664
2018-02-28 19:30:00,71.80000305175781
2018-02-28 20:30:00,71.26000213623047
2018-03-01 14:30:00,71.58999633789062
2018-03-01 15:30:00,71.19999694824219
2018-03-01 16:30:00,71.3499984741211
2018-03-01 17:30:00,70.88999938964844
2018-03-01 18:30:00,70.33999633789062
2018-03-01 19:30:00,70.95999908447266
2018-03-01 20:30:00,70.79000091552734
2018-03-02 14:30:00,70.66999816894531
2018-03-02 15:30:00,71.06999969482422
2018-03-02 16:30:00,71.81999969482422
2018-03-02 17:30:00,71.43000030517578
2018-03-02 18:30:00,71.7699966430664
2018-03-02 19:30:00,71.9000015258789
2018-03-02 20:30:00,72.2300033569336
2018-03-05 14:30:00,72.2300033569336
2018-03-05 15:30:00,72.9000015258789
2018-03-05 16:30:00,72.97000122070312
2018-03-05 17:30:00,73.16000366210938
2018-03-05 18:30:00,72.88999938964844
2018-03-05 19:30:00,72.92500305175781
2018-03-05 20:30:00,72.77999877929688
2018-03-06 14:30:00,74.30999755859375
2018-03-06 15:30:00,73.20999908447266
2018-03-06 16:30:00,73.41000366210938
2018-03-06 17:30:00,73.86000061035156
2018-03-06 18:30:00,73.75
2018-03-06 19:30:00,74.0199966430664
2018-03-06 20:30:00,73.9800033569336
2018-03-07 14:30:00,73.58999633789062
2018-03-07 15:30:00,73.69000244140625
2018-03-07 16:30:00,73.12000274658203
2018-03-07 17:30:00,73.57499694824219
2018-03-07 18:30:00,73.4000015258789
2018-03-07 19:30:00,73.95999908447266
2018-03-07 20:30:00,73.93000030517578
2018-03-08 14:30:00,74.46900177001953
2018-03-08 15:30:00,74.7699966430664
2018-03-08 16:30:00,74.9800033569336
2018-03-08 17:30:00,74.7699966430664
2018-03-08 18:30:00,75.29499816894531
2018-03-08 19:30:00,75.44999694824219
2018-03-08 20:30:00,75.69000244140625
2018-03-09 14:30:00,76.62000274658203
2018-03-09 15:30:00,76.45950317382812
2018-03-09 16:30:00,76.71900177001953
2018-03-09 17:30:00,76.52999877929688
2018-03-09 18:30:00,76.47000122070312
2018-03-09 19:30:00,76.32499694824219
2018-03-09 20:30:00,76.19999694824219
2018-03-12 13:30:00,77.91999816894531
2018-03-12 14:30:00,77.19499969482422
2018-03-12 15:30:00,77.41999816894531
2018-03-12 16:30:00,77.62999725341797
2018-03-12 17:30:00,77.4000015258789
2018-03-12 18:30:00,77.25
2018-03-12 19:30:00,77.05999755859375
2018-03-13 13:30:00,76.80000305175781
2018-03-13 14:30:00,76.06999969482422
2018-03-13 15:30:00,75.80000305175781
2018-03-13 16:30:00,76.0999984741211
2018-03-13 17:30:00,76.18000030517578
2018-03-13 18:30:00,76.06009674072266
2018-03-13 19:30:00,76.12999725341797
2018-03-14 13:30:00,75.88999938964844
2018-03-14 14:30:00,75.66999816894531
2018-03-14 15:30:00,75.58000183105469
2018-03-14 16:30:00,75.56999969482422
2018-03-14 17:30:00,76.05000305175781
2018-03-14 18:30:00,75.81999969482422
2018-03-14 19:30:00,76.0
2018-03-15 13:30:00,76.26000213623047
2018-03-15 14:30:00,76.1500015258789
2018-03-15 15:30:00,75.56999969482422
2018-03-15 16:30:00,75.54000091552734
2018-03-15 17:30:00,75.5
2018-03-15 18:30:00,75.87999725341797
2018-03-15 19:30:00,75.81999969482422
2018-03-16 13:30:00,76.05000305175781
2018-03-16 14:30:00,76.16999816894531
2018-03-16 15:30:00,75.81999969482422
2018-03-16 16:30:00,75.91000366210938
2018-03-16 17:30:00,75.98999786376953
2018-03-16 18:30:00,76.08000183105469
2018-03-16 19:30:00,76.0199966430664
2018-03-19 13:30:00,75.66999816894531
2018-03-19 14:30:00,74.95999908447266
2018-03-19 15:30:00,74.53500366210938
2018-03-19 16:30:00,74.45999908447266
2018-03-19 17:30:00,74.58000183105469
2018-03-19 18:30:00,74.79000091552734
2018-03-19 19:30:00,75.01000213623047
2018-03-20 13:30:00,75.68000030517578
2018-03-20 14:30:00,75.81999969482422
2018-03-20 15:30:00,75.69000244140625
2018-03-20 16:30:00,75.44999694824219
2018-03-20 17:30:00,75.62999725341797
2018-03-20 18:30:00,75.93000030517578
2018-03-20 19:30:00,76.19000244140625
2018-03-21 13:30:00,76.61000061035156
2018-03-21 14:30:00,76.4800033569336
2018-03-21 15:30:00,76.61000061035156
2018-03-21 16:30:00,76.51000213623047
2018-03-21 17:30:00,76.1500015258789
2018-03-21 18:30:00,76.04000091552734
2018-03-21 19:30:00,75.69000244140625
2018-03-22 13:30:00,75.19000244140625
2018-03-22 14:30:00,74.31999969482422
2018-03-22 15:30:00,74.93000030517578
2018-03-22 16:30:00,75.21949768066406
2018-03-22 17:30:00,74.75
2018-03-22 18:30:00,74.33000183105469
2018-03-22 19:30:00,73.94000244140625
2018-03-23 13:30:00,73.36000061035156
2018-03-23 14:30:00,72.91000366210938
2018-03-23 15:30:00,72.7300033569336
2018-03-23 16:30:00,72.91500091552734
2018-03-23 17:30:00,72.97000122070312
2018-03-23 18:30:00,72.31999969482422
2018-03-23 19:30:00,71.87999725341797
2018-03-26 13:30:00,73.37999725341797
2018-03-26 14:30:00,73.33999633789062
2018-03-26 15:30:00,73.52999877929688
2018-03-26 16:30:00,73.70999908447266
2018-03-26 17:30:00,74.06500244140625
2018-03-26 18:30:00,74.44000244140625
2018-03-26 19:30:00,74.19999694824219
