Datetime,CERN
2018-03-09 20:30:00,64.91000366210938
2018-03-12 13:30:00,64.69999694824219
2018-03-12 14:30:00,64.6500015258789
2018-03-12 15:30:00,64.9000015258789
2018-03-12 16:30:00,64.66999816894531
2018-03-12 17:30:00,64.5999984741211
2018-03-12 18:30:00,64.6500015258789
2018-03-12 19:30:00,64.6500015258789
2018-03-13 13:30:00,64.06999969482422
2018-03-13 14:30:00,63.970001220703125
2018-03-13 15:30:00,63.209999084472656
2018-03-13 16:30:00,63.209999084472656
2018-03-13 17:30:00,62.56999969482422
2018-03-13 18:30:00,62.88999938964844
2018-03-13 19:30:00,63.040000915527344
2018-03-14 13:30:00,62.04999923706055
2018-03-14 14:30:00,62.1349983215332
2018-03-14 15:30:00,61.790000915527344
2018-03-14 16:30:00,61.77000045776367
2018-03-14 17:30:00,62.08000183105469
2018-03-14 18:30:00,61.959999084472656
2018-03-14 19:30:00,62.02000045776367
2018-03-15 13:30:00,62.1349983215332
2018-03-15 14:30:00,62.119998931884766
2018-03-15 15:30:00,61.64500045776367
2018-03-15 16:30:00,61.900001525878906
2018-03-15 17:30:00,61.58000183105469
2018-03-15 18:30:00,61.709999084472656
2018-03-15 19:30:00,61.779998779296875
2018-03-16 13:30:00,61.619998931884766
2018-03-16 14:30:00,61.439998626708984
2018-03-16 15:30:00,61.064998626708984
2018-03-16 16:30:00,60.834999084472656
2018-03-16 17:30:00,61.275001525878906
2018-03-16 18:30:00,61.2504997253418
2018-03-16 19:30:00,61.22999954223633
2018-03-19 13:30:00,60.599998474121094
2018-03-19 14:30:00,60.35499954223633
2018-03-19 15:30:00,60.029998779296875
2018-03-19 16:30:00,59.77000045776367
2018-03-19 17:30:00,60.11000061035156
2018-03-19 18:30:00,60.279998779296875
2018-03-19 19:30:00,60.39500045776367
2018-03-20 13:30:00,59.720001220703125
2018-03-20 14:30:00,59.380001068115234
2018-03-20 15:30:00,59.54999923706055
2018-03-20 16:30:00,59.5099983215332
2018-03-20 17:30:00,59.46500015258789
2018-03-20 18:30:00,59.459999084472656
2018-03-20 19:30:00,59.435001373291016
2018-03-21 13:30:00,59.77000045776367
2018-03-21 14:30:00,59.59000015258789
2018-03-21 15:30:00,60.709999084472656
2018-03-21 16:30:00,60.29999923706055
2018-03-21 17:30:00,60.18000030517578
2018-03-21 18:30:00,60.060001373291016
2018-03-21 19:30:00,59.86000061035156
2018-03-22 13:30:00,59.25
2018-03-22 14:30:00,58.560001373291016
2018-03-22 15:30:00,58.540000915527344
2018-03-22 16:30:00,58.47999954223633
2018-03-22 17:30:00,58.130001068115234
2018-03-22 18:30:00,57.91999816894531
2018-03-22 19:30:00,57.470001220703125
2018-03-23 13:30:00,57.810001373291016
2018-03-23 14:30:00,57.4900016784668
2018-03-23 15:30:00,57.52000045776367
2018-03-23 16:30:00,57.599998474121094
2018-03-23 17:30:00,57.29999923706055
2018-03-23 18:30:00,56.779998779296875
2018-03-23 19:30:00,56.5
2018-03-26 13:30:00,57.08000183105469
2018-03-26 14:30:00,56.95000076293945
2018-03-26 15:30:00,57.150001525878906
2018-03-26 16:30:00,57.2599983215332
2018-03-26 17:30:00,57.56999969482422
2018-03-26 18:30:00,57.63999938964844
2018-03-26 19:30:00,57.7599983215332
