Datetime,MSFT
2018-01-30 20:30:00,92.76000213623047
2018-01-31 14:30:00,93.98500061035156
2018-01-31 15:30:00,94.02999877929688
2018-01-31 16:30:00,93.94999694824219
2018-01-31 17:30:00,94.72000122070312
2018-01-31 18:30:00,94.18499755859375
2018-01-31 19:30:00,94.06999969482422
2018-01-31 20:30:00,95.19000244140625
2018-02-01 14:30:00,95.26000213623047
2018-02-01 15:30:00,95.45999908447266
2018-02-01 16:30:00,95.86000061035156
2018-02-01 17:30:00,95.69000244140625
2018-02-01 18:30:00,94.14070129394531
2018-02-01 19:30:00,94.16999816894531
2018-02-01 20:30:00,94.23999786376953
2018-02-02 14:30:00,92.9800033569336
2018-02-02 15:30:00,92.44999694824219
2018-02-02 16:30:00,92.39659881591797
2018-02-02 17:30:00,92.02999877929688
2018-02-02 18:30:00,92.20500183105469
2018-02-02 19:30:00,92.44999694824219
2018-02-02 20:30:00,91.79000091552734
2018-02-05 14:30:00,92.88999938964844
2018-02-05 15:30:00,92.36000061035156
2018-02-05 16:30:00,91.98999786376953
2018-02-05 17:30:00,91.45999908447266
2018-02-05 18:30:00,91.31999969482422
2018-02-05 19:30:00,90.33000183105469
2018-02-05 20:30:00,88.0
2018-02-06 14:30:00,88.13999938964844
2018-02-06 15:30:00,87.33000183105469
2018-02-06 16:30:00,89.16999816894531
2018-02-06 17:30:00,89.8499984741211
2018-02-06 18:30:00,88.22799682617188
2018-02-06 19:30:00,90.54000091552734
2018-02-06 20:30:00,91.33999633789062
2018-02-07 14:30:00,90.73999786376953
2018-02-07 15:30:00,91.58000183105469
2018-02-07 16:30:00,91.0199966430664
2018-02-07 17:30:00,90.01000213623047
2018-02-07 18:30:00,90.43000030517578
2018-02-07 19:30:00,90.44999694824219
2018-02-07 20:30:00,89.5999984741211
2018-02-08 14:30:00,88.88999938964844
2018-02-08 15:30:00,87.80500030517578
2018-02-08 16:30:00,87.47000122070312
2018-02-08 17:30:00,86.73999786376953
2018-02-08 18:30:00,87.12999725341797
2018-02-08 19:30:00,86.69000244140625
2018-02-08 20:30:00,85.00039672851562
2018-02-09 14:30:00,86.80000305175781
2018-02-09 15:30:00,86.81999969482422
2018-02-09 16:30:00,85.22000122070312
2018-02-09 17:30:00,84.2300033569336
2018-02-09 18:30:00,86.83999633789062
2018-02-09 19:30:00,87.05000305175781
2018-02-09 20:30:00,88.1500015258789
2018-02-12 14:30:00,88.22000122070312
2018-02-12 15:30:00,88.72899627685547
2018-02-12 16:30:00,89.15899658203125
2018-02-12 17:30:00,88.88999938964844
2018-02-12 18:30:00,89.2300033569336
2018-02-12 19:30:00,89.58999633789062
2018-02-12 20:30:00,89.1500015258789
2018-02-13 14:30:00,88.87000274658203
2018-02-13 15:30:00,88.7300033569336
2018-02-13 16:30:00,88.85980224609375
2018-02-13 17:30:00,89.50990295410156
2018-02-13 18:30:00,89.58999633789062
2018-02-13 19:30:00,89.58000183105469
2018-02-13 20:30:00,89.83000183105469
2018-02-14 14:30:00,89.76000213623047
2018-02-14 15:30:00,89.86000061035156
2018-02-14 16:30:00,89.63999938964844
2018-02-14 17:30:00,90.03500366210938
2018-02-14 18:30:00,90.22000122070312
2018-02-14 19:30:00,90.80000305175781
2018-02-14 20:30:00,90.80000305175781
2018-02-15 14:30:00,92.02439880371094
2018-02-15 15:30:00,91.47000122070312
2018-02-15 16:30:00,91.56390380859375
2018-02-15 17:30:00,92.15889739990234
2018-02-15 18:30:00,92.33999633789062
2018-02-15 19:30:00,92.36000061035156
2018-02-15 20:30:00,92.72000122070312
2018-02-16 14:30:00,92.93000030517578
2018-02-16 15:30:00,92.93499755859375
2018-02-16 16:30:00,93.31500244140625
2018-02-16 17:30:00,92.37999725341797
2018-02-16 18:30:00,92.1449966430664
2018-02-16 19:30:00,92.43000030517578
2018-02-16 20:30:00,92.0
2018-02-20 14:30:00,92.2300033569336
2018-02-20 15:30:00,92.61000061035156
2018-02-20 16:30:00,92.78900146484375
2018-02-20 17:30:00,92.75
2018-02-20 18:30:00,92.83999633789062
2018-02-20 19:30:00,92.40499877929688
2018-02-20 20:30:00,92.70999908447266
2018-02-21 14:30:00,93.20999908447266
2018-02-21 15:30:00,93.12000274658203
2018-02-21 16:30:00,92.80999755859375
2018-02-21 17:30:00,92.57499694824219
2018-02-21 18:30:00,93.1500015258789
2018-02-21 19:30:00,92.49500274658203
2018-02-21 20:30:00,91.5
2018-02-22 14:30:00,92.32499694824219
2018-02-22 15:30:00,92.55999755859375
2018-02-22 16:30:00,92.36000061035156
2018-02-22 17:30:00,91.77999877929688
2018-02-22 18:30:00,92.16999816894531
2018-02-22 19:30:00,91.98999786376953
2018-02-22 20:30:00,91.73999786376953
2018-02-23 14:30:00,92.5999984741211
2018-02-23 15:30:00,93.19000244140625
2018-02-23 16:30:00,93.16500091552734
2018-02-23 17:30:00,93.06999969482422
2018-02-23 18:30:00,93.20999908447266
2018-02-23 19:30:00,93.93000030517578
2018-02-23 20:30:00,94.05999755859375
2018-02-26 14:30:00,94.86000061035156
2018-02-26 15:30:00,95.12000274658203
2018-02-26 16:30:00,94.9801025390625
2018-02-26 17:30:00,95.0999984741211
2018-02-26 18:30:00,95.16000366210938
2018-02-26 19:30:00,95.31999969482422
2018-02-26 20:30:00,95.44000244140625
2018-02-27 14:30:00,95.7699966430664
2018-02-27 15:30:00,95.05000305175781
2018-02-27 16:30:00,94.79000091552734
2018-02-27 17:30:00,95.19000244140625
2018-02-27 18:30:00,95.0448989868164
2018-02-27 19:30:00,94.65799713134766
2018-02-27 20:30:00,94.20999908447266
2018-02-28 14:30:00,95.1500015258789
2018-02-28 15:30:00,95.04000091552734
2018-02-28 16:30:00,94.83999633789062
2018-02-28 17:30:00,95.5250015258789
2018-02-28 18:30:00,95.51000213623047
2018-02-28 19:30:00,94.77999877929688
2018-02-28 20:30:00,93.77999877929688
2018-03-01 14:30:00,93.4800033569336
2018-03-01 15:30:00,93.08999633789062
2018-03-01 16:30:00,93.05999755859375
2018-03-01 17:30:00,92.85759735107422
2018-03-01 18:30:00,92.41999816894531
2018-03-01 19:30:00,93.11000061035156
2018-03-01 20:30:00,92.8499984741211
2018-03-02 14:30:00,91.51000213623047
2018-03-02 15:30:00,92.04000091552734
2018-03-02 16:30:00,92.33999633789062
2018-03-02 17:30:00,91.63999938964844
2018-03-02 18:30:00,91.97000122070312
2018-03-02 19:30:00,92.30999755859375
2018-03-02 20:30:00,92.9000015258789
2018-03-05 14:30:00,92.56500244140625
2018-03-05 15:30:00,93.25499725341797
2018-03-05 16:30:00,93.58000183105469
2018-03-05 17:30:00,93.83499908447266
2018-03-05 18:30:00,93.66000366210938
2018-03-05 19:30:00,93.81999969482422
2018-03-05 20:30:00,93.62999725341797
2018-03-06 14:30:00,94.12999725341797
2018-03-06 15:30:00,93.18000030517578
2018-03-06 16:30:00,93.26000213623047
2018-03-06 17:30:00,93.62999725341797
2018-03-06 18:30:00,93.0250015258789
2018-03-06 19:30:00,93.22000122070312
2018-03-06 20:30:00,93.31999969482422
2018-03-07 14:30:00,93.16999816894531
2018-03-07 15:30:00,92.93689727783203
2018-03-07 16:30:00,92.79000091552734
2018-03-07 17:30:00,93.43000030517578
2018-03-07 18:30:00,93.5
2018-03-07 19:30:00,93.75499725341797
2018-03-07 20:30:00,93.87000274658203
2018-03-08 14:30:00,94.61000061035156
2018-03-08 15:30:00,94.80000305175781
2018-03-08 16:30:00,94.54000091552734
2018-03-08 17:30:00,93.9977035522461
2018-03-08 18:30:00,94.00499725341797
2018-03-08 19:30:00,94.45999908447266
2018-03-08 20:30:00,94.45999908447266
2018-03-09 14:30:00,95.67500305175781
2018-03-09 15:30:00,95.63999938964844
2018-03-09 16:30:00,96.04499816894531
2018-03-09 17:30:00,96.25
2018-03-09 18:30:00,96.18900299072266
2018-03-09 19:30:00,96.23999786376953
2018-03-09 20:30:00,96.52999877929688
2018-03-12 13:30:00,96.6050033569336
2018-03-12 14:30:00,96.20999908447266
2018-03-12 15:30:00,96.7750015258789
2018-03-12 16:30:00,97.00499725341797
2018-03-12 17:30:00,96.7699966430664
2018-03-12 18:30:00,96.81999969482422
2018-03-12 19:30:00,96.7699966430664
2018-03-13 13:30:00,96.51000213623047
2018-03-13 14:30:00,95.37999725341797
2018-03-13 15:30:00,95.12000274658203
2018-03-13 16:30:00,94.9800033569336
2018-03-13 17:30:00,94.4800033569336
2018-03-13 18:30:00,94.23999786376953
2018-03-13 19:30:00,94.37000274658203
2018-03-14 13:30:00,94.6449966430664
2018-03-14 14:30:00,94.36000061035156
2018-03-14 15:30:00,94.26000213623047
2018-03-14 16:30:00,94.38999938964844
2018-03-14 17:30:00,94.5
2018-03-14 18:30:00,93.97000122070312
2018-03-14 19:30:00,93.8499984741211
2018-03-15 13:30:00,93.98999786376953
2018-03-15 14:30:00,94.41000366210938
2018-03-15 15:30:00,94.26000213623047
2018-03-15 16:30:00,94.31999969482422
2018-03-15 17:30:00,93.93499755859375
2018-03-15 18:30:00,94.08999633789062
2018-03-15 19:30:00,94.18000030517578
2018-03-16 13:30:00,95.16000366210938
2018-03-16 14:30:00,94.62000274658203
2018-03-16 15:30:00,94.15499877929688
2018-03-16 16:30:00,94.08999633789062
2018-03-16 17:30:00,94.13999938964844
2018-03-16 18:30:00,94.19999694824219
2018-03-16 19:30:00,94.5999984741211
2018-03-19 13:30:00,93.47000122070312
2018-03-19 14:30:00,92.69850158691406
2018-03-19 15:30:00,92.79000091552734
2018-03-19 16:30:00,92.44999694824219
2018-03-19 17:30:00,92.44499969482422
2018-03-19 18:30:00,92.77999877929688
2018-03-19 19:30:00,92.94999694824219
2018-03-20 13:30:00,93.43499755859375
2018-03-20 14:30:00,93.41999816894531
2018-03-20 15:30:00,93.45999908447266
2018-03-20 16:30:00,93.3949966430664
2018-03-20 17:30:00,93.52159881591797
2018-03-20 18:30:00,93.59500122070312
2018-03-20 19:30:00,93.12999725341797
2018-03-21 13:30:00,92.95999908447266
2018-03-21 14:30:00,92.76000213623047
2018-03-21 15:30:00,93.10420227050781
2018-03-21 16:30:00,93.36000061035156
2018-03-21 17:30:00,93.37409973144531
2018-03-21 18:30:00,92.88999938964844
