Datetime,FOX
2018-03-19 18:30:00,36.13999938964844
2018-03-19 19:30:00,36.25
2018-03-20 13:30:00,36.400001525878906
2018-03-20 14:30:00,36.43000030517578
2018-03-20 15:30:00,36.349998474121094
2018-03-20 16:30:00,36.125
2018-03-20 17:30:00,36.16999816894531
2018-03-20 18:30:00,36.20000076293945
2018-03-20 19:30:00,36.16999816894531
2018-03-21 13:30:00,36.400001525878906
2018-03-21 14:30:00,36.45500183105469
2018-03-21 15:30:00,36.4900016784668
2018-03-21 16:30:00,36.40999984741211
2018-03-21 17:30:00,36.41999816894531
2018-03-21 18:30:00,36.380001068115234
2018-03-21 19:30:00,36.290000915527344
2018-03-22 13:30:00,36.29999923706055
2018-03-22 14:30:00,36.119998931884766
2018-03-22 15:30:00,36.279998779296875
2018-03-22 16:30:00,36.52000045776367
2018-03-22 17:30:00,36.435001373291016
2018-03-22 18:30:00,36.400001525878906
2018-03-22 19:30:00,36.189998626708984
2018-03-23 13:30:00,36.33000183105469
2018-03-23 14:30:00,36.38999938964844
2018-03-23 15:30:00,36.2599983215332
2018-03-23 16:30:00,36.279998779296875
2018-03-23 17:30:00,36.15999984741211
2018-03-23 18:30:00,35.83000183105469
2018-03-23 19:30:00,35.470001220703125
2018-03-26 13:30:00,36.09000015258789
2018-03-26 14:30:00,35.9900016784668
2018-03-26 15:30:00,36.119998931884766
2018-03-26 16:30:00,36.099998474121094
2018-03-26 17:30:00,36.33000183105469
2018-03-26 18:30:00,36.40010070800781
2018-03-26 19:30:00,36.56999969482422
2018-03-27 13:30:00,36.310001373291016
2018-03-27 14:30:00,36.25
2018-03-27 15:30:00,36.41999816894531
2018-03-27 16:30:00,36.404998779296875
2018-03-27 17:30:00,36.31999969482422
2018-03-27 18:30:00,35.939998626708984
2018-03-27 19:30:00,36.08000183105469
2018-03-28 13:30:00,36.06999969482422
2018-03-28 14:30:00,35.869998931884766
2018-03-28 15:30:00,36.0099983215332
2018-03-28 16:30:00,35.959999084472656
2018-03-28 17:30:00,35.650001525878906
2018-03-28 18:30:00,35.630001068115234
2018-03-28 19:30:00,35.4900016784668
2018-03-29 13:30:00,35.79999923706055
2018-03-29 14:30:00,35.95000076293945
2018-03-29 15:30:00,36.02000045776367
2018-03-29 16:30:00,36.040000915527344
2018-03-29 17:30:00,36.18000030517578
2018-03-29 18:30:00,36.279998779296875
2018-03-29 19:30:00,36.33000183105469
2018-04-02 13:30:00,36.11000061035156
2018-04-02 14:30:00,35.90999984741211
2018-04-02 15:30:00,35.5099983215332
2018-04-02 16:30:00,35.52000045776367
2018-04-02 17:30:00,35.38999938964844
2018-04-02 18:30:00,35.439998626708984
2018-04-02 19:30:00,35.68000030517578
2018-04-03 13:30:00,35.4900016784668
2018-04-03 14:30:00,35.540000915527344
2018-04-03 15:30:00,35.220001220703125
2018-04-03 16:30:00,35.290000915527344
2018-04-03 17:30:00,35.310001373291016
2018-04-03 18:30:00,35.63999938964844
2018-04-03 19:30:00,35.61000061035156
2018-04-04 13:30:00,35.27000045776367
2018-04-04 14:30:00,35.27000045776367
2018-04-04 15:30:00,35.540000915527344
2018-04-04 16:30:00,35.439998626708984
2018-04-04 17:30:00,35.599998474121094
2018-04-04 18:30:00,35.630001068115234
2018-04-04 19:30:00,35.630001068115234
2018-04-05 13:30:00,35.58000183105469
