Datetime,PYPL
2018-02-28 16:30:00,80.61000061035156
2018-02-28 17:30:00,81.0199966430664
2018-02-28 18:30:00,80.76000213623047
2018-02-28 19:30:00,80.19000244140625
2018-02-28 20:30:00,79.41000366210938
2018-03-01 14:30:00,79.875
2018-03-01 15:30:00,79.83000183105469
2018-03-01 16:30:00,79.75
2018-03-01 17:30:00,79.18000030517578
2018-03-01 18:30:00,78.6500015258789
2018-03-01 19:30:00,79.18000030517578
2018-03-01 20:30:00,78.63999938964844
2018-03-02 14:30:00,77.66999816894531
2018-03-02 15:30:00,78.08000183105469
2018-03-02 16:30:00,78.13999938964844
2018-03-02 17:30:00,77.52999877929688
2018-03-02 18:30:00,78.08000183105469
2018-03-02 19:30:00,78.66999816894531
2018-03-02 20:30:00,78.8499984741211
2018-03-05 14:30:00,77.7300033569336
2018-03-05 15:30:00,78.54010009765625
2018-03-05 16:30:00,78.98999786376953
2018-03-05 17:30:00,79.04499816894531
2018-03-05 18:30:00,78.88999938964844
2018-03-05 19:30:00,79.13999938964844
2018-03-05 20:30:00,79.08000183105469
2018-03-06 14:30:00,79.87999725341797
2018-03-06 15:30:00,79.16000366210938
2018-03-06 16:30:00,79.10430145263672
2018-03-06 17:30:00,79.55999755859375
2018-03-06 18:30:00,79.4800033569336
2018-03-06 19:30:00,79.22000122070312
2018-03-06 20:30:00,79.2300033569336
2018-03-07 14:30:00,79.23999786376953
2018-03-07 15:30:00,78.62999725341797
2018-03-07 16:30:00,78.30000305175781
2018-03-07 17:30:00,78.83999633789062
2018-03-07 18:30:00,78.9000015258789
2018-03-07 19:30:00,79.27010345458984
2018-03-07 20:30:00,79.51000213623047
2018-03-08 14:30:00,80.02999877929688
2018-03-08 15:30:00,80.24479675292969
2018-03-08 16:30:00,79.83100128173828
2018-03-08 17:30:00,79.70999908447266
2018-03-08 18:30:00,79.68000030517578
2018-03-08 19:30:00,79.87000274658203
2018-03-08 20:30:00,79.86000061035156
2018-03-09 14:30:00,80.23999786376953
2018-03-09 15:30:00,80.37999725341797
2018-03-09 16:30:00,80.48979949951172
2018-03-09 17:30:00,80.56999969482422
2018-03-09 18:30:00,80.4800033569336
2018-03-09 19:30:00,80.5988998413086
2018-03-09 20:30:00,80.70999908447266
2018-03-12 13:30:00,81.08000183105469
2018-03-12 14:30:00,80.43000030517578
2018-03-12 15:30:00,80.61000061035156
2018-03-12 16:30:00,80.93000030517578
2018-03-12 17:30:00,80.75
2018-03-12 18:30:00,80.46299743652344
2018-03-12 19:30:00,80.61000061035156
2018-03-13 13:30:00,80.80999755859375
2018-03-13 14:30:00,80.05000305175781
2018-03-13 15:30:00,79.9000015258789
2018-03-13 16:30:00,80.31999969482422
2018-03-13 17:30:00,80.11000061035156
2018-03-13 18:30:00,80.0999984741211
2018-03-13 19:30:00,80.2300033569336
2018-03-14 13:30:00,82.80999755859375
2018-03-14 14:30:00,82.69999694824219
2018-03-14 15:30:00,82.66000366210938
2018-03-14 16:30:00,82.8499984741211
