Datetime,ATVI
2018-06-27 16:30:00,74.66000366210938
2018-06-27 17:30:00,74.48999786376953
2018-06-27 18:30:00,74.02999877929688
2018-06-27 19:30:00,73.41999816894531
2018-06-28 13:30:00,74.2249984741211
2018-06-28 14:30:00,74.93000030517578
2018-06-28 15:30:00,74.93000030517578
2018-06-28 16:30:00,75.22000122070312
2018-06-28 17:30:00,75.70999908447266
2018-06-28 18:30:00,75.98999786376953
2018-06-28 19:30:00,75.9800033569336
2018-06-29 13:30:00,76.53479766845703
2018-06-29 14:30:00,76.41000366210938
2018-06-29 15:30:00,76.19999694824219
2018-06-29 16:30:00,76.33999633789062
2018-06-29 17:30:00,76.52999877929688
2018-06-29 18:30:00,76.48500061035156
2018-06-29 19:30:00,76.33999633789062
2018-07-02 13:30:00,76.56999969482422
2018-07-02 14:30:00,76.56999969482422
2018-07-02 15:30:00,76.54000091552734
2018-07-02 16:30:00,76.4000015258789
2018-07-02 17:30:00,77.25
2018-07-02 18:30:00,76.9999008178711
2018-07-02 19:30:00,77.29100036621094
2018-07-03 13:30:00,76.90499877929688
2018-07-03 14:30:00,76.44999694824219
2018-07-03 15:30:00,76.30000305175781
2018-07-03 17:00:00,75.87999725341797
2018-07-05 13:30:00,75.95999908447266
2018-07-05 14:30:00,76.05500030517578
2018-07-05 15:30:00,75.98999786376953
2018-07-05 16:30:00,75.78500366210938
2018-07-05 17:30:00,75.73999786376953
2018-07-05 18:30:00,75.7699966430664
2018-07-05 19:30:00,76.19999694824219
2018-07-06 13:30:00,76.4000015258789
2018-07-06 14:30:00,76.93499755859375
2018-07-06 15:30:00,77.19000244140625
2018-07-06 16:30:00,77.02999877929688
2018-07-06 17:30:00,77.36990356445312
2018-07-06 18:30:00,77.44000244140625
2018-07-06 19:30:00,77.19999694824219
2018-07-09 13:30:00,76.0999984741211
2018-07-09 14:30:00,76.18499755859375
2018-07-09 15:30:00,76.19000244140625
2018-07-09 16:30:00,76.08999633789062
2018-07-09 17:30:00,76.38500213623047
2018-07-09 18:30:00,76.44999694824219
2018-07-09 19:30:00,76.83000183105469
2018-07-10 13:30:00,75.91000366210938
2018-07-10 14:30:00,76.22000122070312
2018-07-10 15:30:00,76.66999816894531
2018-07-10 16:30:00,76.38999938964844
2018-07-10 17:30:00,76.36000061035156
2018-07-10 18:30:00,76.12999725341797
2018-07-10 19:30:00,76.19000244140625
2018-07-11 13:30:00,76.9000015258789
2018-07-11 14:30:00,76.44000244140625
2018-07-11 15:30:00,76.9800033569336
2018-07-11 16:30:00,77.66999816894531
2018-07-11 17:30:00,78.86000061035156
2018-07-11 18:30:00,79.04000091552734
2018-07-11 19:30:00,78.5999984741211
2018-07-12 13:30:00,79.23999786376953
2018-07-12 14:30:00,79.88999938964844
2018-07-12 15:30:00,80.18499755859375
2018-07-12 16:30:00,80.989501953125
2018-07-12 17:30:00,80.83000183105469
2018-07-12 18:30:00,81.12999725341797
2018-07-12 19:30:00,81.37000274658203
2018-07-13 13:30:00,80.73999786376953
2018-07-13 14:30:00,80.70999908447266
2018-07-13 15:30:00,81.11000061035156
2018-07-13 16:30:00,81.16000366210938
2018-07-13 17:30:00,81.29000091552734
2018-07-13 18:30:00,81.41000366210938
2018-07-13 19:30:00,81.48999786376953
2018-07-16 13:30:00,80.95999908447266
2018-07-16 14:30:00,80.70999908447266
2018-07-16 15:30:00,80.87999725341797
2018-07-16 16:30:00,80.63999938964844
2018-07-16 17:30:00,80.62000274658203
2018-07-16 18:30:00,80.18499755859375
2018-07-16 19:30:00,80.2300033569336
2018-07-17 13:30:00,79.87999725341797
2018-07-17 14:30:00,80.18000030517578
2018-07-17 15:30:00,80.83000183105469
2018-07-17 16:30:00,80.92500305175781
2018-07-17 17:30:00,80.87999725341797
2018-07-17 18:30:00,81.06539916992188
2018-07-17 19:30:00,80.94999694824219
2018-07-18 13:30:00,80.77999877929688
2018-07-18 14:30:00,80.9906005859375
2018-07-18 15:30:00,81.13500213623047
2018-07-18 16:30:00,81.30999755859375
2018-07-18 17:30:00,81.33999633789062
2018-07-18 18:30:00,81.19000244140625
2018-07-18 19:30:00,81.27999877929688
2018-07-19 13:30:00,80.69999694824219
2018-07-19 14:30:00,80.76000213623047
2018-07-19 15:30:00,80.37000274658203
2018-07-19 16:30:00,80.76000213623047
2018-07-19 17:30:00,80.59980010986328
2018-07-19 18:30:00,80.62999725341797
2018-07-19 19:30:00,80.61000061035156
2018-07-20 13:30:00,80.41999816894531
2018-07-20 14:30:00,80.66999816894531
2018-07-20 15:30:00,80.23999786376953
2018-07-20 16:30:00,79.98999786376953
2018-07-20 17:30:00,79.87999725341797
2018-07-20 18:30:00,79.625
2018-07-20 19:30:00,79.66000366210938
2018-07-23 13:30:00,79.6500015258789
2018-07-23 14:30:00,79.4800033569336
2018-07-23 15:30:00,79.70999908447266
2018-07-23 16:30:00,79.47000122070312
2018-07-23 17:30:00,79.70999908447266
2018-07-23 18:30:00,79.80000305175781
2018-07-23 19:30:00,79.73999786376953
2018-07-24 13:30:00,79.05999755859375
2018-07-24 14:30:00,78.69000244140625
2018-07-24 15:30:00,78.41999816894531
2018-07-24 16:30:00,78.13999938964844
2018-07-24 17:30:00,78.27999877929688
2018-07-24 18:30:00,78.30000305175781
2018-07-24 19:30:00,78.41000366210938
2018-07-25 13:30:00,79.08999633789062
2018-07-25 14:30:00,79.5999984741211
2018-07-25 15:30:00,79.5
2018-07-25 16:30:00,79.11750030517578
2018-07-25 17:30:00,79.26000213623047
2018-07-25 18:30:00,79.13249969482422
2018-07-25 19:30:00,79.45999908447266
2018-07-26 13:30:00,78.44999694824219
2018-07-26 14:30:00,78.88999938964844
2018-07-26 15:30:00,77.97250366210938
2018-07-26 16:30:00,78.2300033569336
2018-07-26 17:30:00,78.05999755859375
2018-07-26 18:30:00,77.6500015258789
2018-07-26 19:30:00,77.62999725341797
2018-07-27 13:30:00,76.9800033569336
2018-07-27 14:30:00,76.33000183105469
2018-07-27 15:30:00,75.87000274658203
2018-07-27 16:30:00,75.10600280761719
2018-07-27 17:30:00,75.26000213623047
2018-07-27 18:30:00,75.31999969482422
2018-07-27 19:30:00,75.37000274658203
2018-07-30 13:30:00,73.94000244140625
2018-07-30 14:30:00,73.12000274658203
2018-07-30 15:30:00,72.36000061035156
2018-07-30 16:30:00,72.56999969482422
2018-07-30 17:30:00,72.72000122070312
2018-07-30 18:30:00,72.70999908447266
2018-07-30 19:30:00,72.73999786376953
2018-07-31 13:30:00,72.95999908447266
2018-07-31 14:30:00,73.44999694824219
2018-07-31 15:30:00,74.12000274658203
2018-07-31 16:30:00,73.4800033569336
2018-07-31 17:30:00,73.71499633789062
2018-07-31 18:30:00,73.5
2018-07-31 19:30:00,73.41999816894531
2018-08-01 13:30:00,74.37999725341797
2018-08-01 14:30:00,73.8499984741211
2018-08-01 15:30:00,73.62999725341797
2018-08-01 16:30:00,73.56999969482422
2018-08-01 17:30:00,73.45999908447266
2018-08-01 18:30:00,73.11499786376953
2018-08-01 19:30:00,73.0199966430664
2018-08-02 13:30:00,72.93000030517578
2018-08-02 14:30:00,72.95999908447266
2018-08-02 15:30:00,73.49500274658203
2018-08-02 16:30:00,73.75
2018-08-02 17:30:00,74.08000183105469
2018-08-02 18:30:00,73.92500305175781
2018-08-02 19:30:00,74.05999755859375
2018-08-03 13:30:00,72.61000061035156
2018-08-03 14:30:00,71.8550033569336
2018-08-03 15:30:00,71.52249908447266
2018-08-03 16:30:00,71.29000091552734
2018-08-03 17:30:00,70.94499969482422
2018-08-03 18:30:00,71.16999816894531
2018-08-03 19:30:00,71.30999755859375
2018-08-06 13:30:00,70.8499984741211
2018-08-06 14:30:00,70.54000091552734
2018-08-06 15:30:00,70.6500015258789
2018-08-06 16:30:00,70.7300033569336
2018-08-06 17:30:00,70.62000274658203
2018-08-06 18:30:00,70.6167984008789
2018-08-06 19:30:00,70.56999969482422
2018-08-07 13:30:00,71.56999969482422
2018-08-07 14:30:00,70.70999908447266
2018-08-07 15:30:00,70.39990234375
2018-08-07 16:30:00,69.9800033569336
2018-08-07 17:30:00,70.23999786376953
2018-08-07 18:30:00,70.13999938964844
2018-08-07 19:30:00,70.2249984741211
2018-08-08 13:30:00,69.62999725341797
2018-08-08 14:30:00,69.83000183105469
2018-08-08 15:30:00,69.94000244140625
2018-08-08 16:30:00,69.9749984741211
2018-08-08 17:30:00,70.3949966430664
2018-08-08 18:30:00,70.2300033569336
2018-08-08 19:30:00,70.0
2018-08-09 13:30:00,70.63500213623047
2018-08-09 14:30:00,70.83999633789062
2018-08-09 15:30:00,70.49400329589844
2018-08-09 16:30:00,70.7300033569336
2018-08-09 17:30:00,70.47000122070312
2018-08-09 18:30:00,70.61000061035156
2018-08-09 19:30:00,70.5199966430664
2018-08-10 13:30:00,70.23999786376953
2018-08-10 14:30:00,70.79000091552734
2018-08-10 15:30:00,70.73999786376953
2018-08-10 16:30:00,71.01000213623047
2018-08-10 17:30:00,70.5
2018-08-10 18:30:00,70.83999633789062
2018-08-10 19:30:00,70.61000061035156
2018-08-13 13:30:00,71.58000183105469
2018-08-13 14:30:00,71.08999633789062
2018-08-13 15:30:00,70.66000366210938
2018-08-13 16:30:00,70.62999725341797
2018-08-13 17:30:00,70.77999877929688
2018-08-13 18:30:00,70.56999969482422
2018-08-13 19:30:00,70.52999877929688
2018-08-14 13:30:00,71.06999969482422
2018-08-14 14:30:00,71.20999908447266
2018-08-14 15:30:00,71.61000061035156
2018-08-14 16:30:00,71.20999908447266
2018-08-14 17:30:00,71.2490005493164
2018-08-14 18:30:00,71.41000366210938
2018-08-14 19:30:00,71.29000091552734
2018-08-15 13:30:00,68.8499984741211
2018-08-15 14:30:00,69.04000091552734
2018-08-15 15:30:00,69.04000091552734
