Datetime,TSLA
2018-03-12 18:30:00,345.3500061035156
2018-03-12 19:30:00,345.5
2018-03-13 13:30:00,340.6000061035156
2018-03-13 14:30:00,338.35400390625
2018-03-13 15:30:00,338.9064025878906
2018-03-13 16:30:00,342.8482971191406
2018-03-13 17:30:00,342.0245056152344
2018-03-13 18:30:00,342.4360046386719
2018-03-13 19:30:00,341.8500061035156
2018-03-14 13:30:00,335.239990234375
2018-03-14 14:30:00,334.05999755859375
2018-03-14 15:30:00,333.7799987792969
2018-03-14 16:30:00,333.5447082519531
2018-03-14 17:30:00,331.8399963378906
2018-03-14 18:30:00,325.6000061035156
2018-03-14 19:30:00,326.6300048828125
2018-03-15 13:30:00,327.5400085449219
2018-03-15 14:30:00,326.4549865722656
2018-03-15 15:30:00,327.0
2018-03-15 16:30:00,323.3500061035156
2018-03-15 17:30:00,323.4302062988281
2018-03-15 18:30:00,326.3999938964844
2018-03-15 19:30:00,325.6000061035156
2018-03-16 13:30:00,321.79998779296875
2018-03-16 14:30:00,320.2951965332031
2018-03-16 15:30:00,322.8999938964844
2018-03-16 16:30:00,322.3500061035156
2018-03-16 17:30:00,322.4800109863281
2018-03-16 18:30:00,321.9905090332031
2018-03-16 19:30:00,321.3500061035156
2018-03-19 13:30:00,319.92498779296875
2018-03-19 14:30:00,314.80999755859375
2018-03-19 15:30:00,313.32000732421875
2018-03-19 16:30:00,311.0
2018-03-19 17:30:00,310.67999267578125
2018-03-19 18:30:00,311.1600036621094
2018-03-19 19:30:00,313.57000732421875
2018-03-20 13:30:00,312.6050109863281
2018-03-20 14:30:00,312.22491455078125
2018-03-20 15:30:00,313.57000732421875
2018-03-20 16:30:00,312.1626892089844
2018-03-20 17:30:00,311.19000244140625
2018-03-20 18:30:00,311.1700134277344
2018-03-20 19:30:00,310.54998779296875
2018-03-21 13:30:00,318.0899963378906
2018-03-21 14:30:00,318.44000244140625
2018-03-21 15:30:00,322.20001220703125
2018-03-21 16:30:00,319.3299865722656
2018-03-21 17:30:00,318.54998779296875
2018-03-21 18:30:00,316.9800109863281
2018-03-21 19:30:00,316.55999755859375
2018-03-22 13:30:00,313.69000244140625
2018-03-22 14:30:00,309.6051940917969
2018-03-22 15:30:00,312.9800109863281
2018-03-22 16:30:00,313.33740234375
2018-03-22 17:30:00,310.8800048828125
2018-03-22 18:30:00,310.8182067871094
2018-03-22 19:30:00,309.0899963378906
2018-03-23 13:30:00,305.70001220703125
2018-03-23 14:30:00,303.135009765625
2018-03-23 15:30:00,304.2099914550781
2018-03-23 16:30:00,304.7449951171875
2018-03-23 17:30:00,304.50799560546875
2018-03-23 18:30:00,303.3500061035156
2018-03-23 19:30:00,301.5199890136719
2018-03-26 13:30:00,302.6499938964844
2018-03-26 14:30:00,293.84039306640625
2018-03-26 15:30:00,293.0
2018-03-26 16:30:00,297.03009033203125
2018-03-26 17:30:00,300.2300109863281
2018-03-26 18:30:00,303.80999755859375
2018-03-26 19:30:00,304.20001220703125
2018-03-27 13:30:00,295.94000244140625
2018-03-27 14:30:00,295.489990234375
2018-03-27 15:30:00,288.9599914550781
2018-03-27 16:30:00,288.2300109863281
2018-03-27 17:30:00,285.0956115722656
2018-03-27 18:30:00,278.6000061035156
