Datetime,BBBY
2018-04-10 17:30:00,21.1200008392334
2018-04-10 18:30:00,21.165000915527344
2018-04-10 19:30:00,21.229999542236328
2018-04-11 13:30:00,21.360000610351562
2018-04-11 14:30:00,21.459999084472656
2018-04-11 15:30:00,21.479999542236328
2018-04-11 16:30:00,21.545000076293945
2018-04-11 17:30:00,21.3799991607666
2018-04-11 18:30:00,21.329999923706055
2018-04-11 19:30:00,21.5
2018-04-12 13:30:00,17.47010040283203
2018-04-12 14:30:00,17.411100387573242
2018-04-12 15:30:00,17.375
2018-04-12 16:30:00,17.315000534057617
2018-04-12 17:30:00,17.34000015258789
2018-04-12 18:30:00,17.290000915527344
2018-04-12 19:30:00,17.209999084472656
2018-04-13 13:30:00,17.278600692749023
2018-04-13 14:30:00,17.360000610351562
2018-04-13 15:30:00,17.34000015258789
2018-04-13 16:30:00,17.313800811767578
2018-04-13 17:30:00,17.2549991607666
2018-04-13 18:30:00,17.303300857543945
2018-04-13 19:30:00,17.280000686645508
2018-04-16 13:30:00,17.489999771118164
2018-04-16 14:30:00,17.441499710083008
2018-04-16 15:30:00,17.434999465942383
2018-04-16 16:30:00,17.565000534057617
2018-04-16 17:30:00,17.559999465942383
2018-04-16 18:30:00,17.520000457763672
2018-04-16 19:30:00,17.479999542236328
2018-04-17 13:30:00,17.600000381469727
2018-04-17 14:30:00,17.530000686645508
2018-04-17 15:30:00,17.469999313354492
2018-04-17 16:30:00,17.450000762939453
2018-04-17 17:30:00,17.485000610351562
2018-04-17 18:30:00,17.454999923706055
2018-04-17 19:30:00,17.475000381469727
2018-04-18 13:30:00,17.920000076293945
2018-04-18 14:30:00,18.350000381469727
2018-04-18 15:30:00,18.2450008392334
2018-04-18 16:30:00,18.100000381469727
2018-04-18 17:30:00,18.020999908447266
2018-04-18 18:30:00,18.190000534057617
2018-04-18 19:30:00,18.1299991607666
2018-04-19 13:30:00,17.760000228881836
2018-04-19 14:30:00,17.670000076293945
2018-04-19 15:30:00,17.520000457763672
2018-04-19 16:30:00,17.399999618530273
2018-04-19 17:30:00,17.59000015258789
2018-04-19 18:30:00,17.68000030517578
2018-04-19 19:30:00,17.709999084472656
2018-04-20 13:30:00,17.52750015258789
2018-04-20 14:30:00,17.43000030517578
2018-04-20 15:30:00,17.384700775146484
2018-04-20 16:30:00,17.274999618530273
2018-04-20 17:30:00,17.299999237060547
2018-04-20 18:30:00,17.219999313354492
2018-04-20 19:30:00,17.1299991607666
2018-04-23 13:30:00,17.34000015258789
2018-04-23 14:30:00,17.3799991607666
2018-04-23 15:30:00,17.3700008392334
2018-04-23 16:30:00,17.43000030517578
2018-04-23 17:30:00,17.299999237060547
2018-04-23 18:30:00,17.389999389648438
2018-04-23 19:30:00,17.354999542236328
2018-04-24 13:30:00,17.239999771118164
2018-04-24 14:30:00,17.469999313354492
2018-04-24 15:30:00,17.440000534057617
2018-04-24 16:30:00,17.290000915527344
2018-04-24 17:30:00,17.350000381469727
2018-04-24 18:30:00,17.485000610351562
2018-04-24 19:30:00,17.510000228881836
2018-04-25 13:30:00,17.75
2018-04-25 14:30:00,17.6299991607666
2018-04-25 15:30:00,17.68000030517578
2018-04-25 16:30:00,17.729999542236328
2018-04-25 17:30:00,17.68000030517578
2018-04-25 18:30:00,17.719999313354492
2018-04-25 19:30:00,17.725000381469727
2018-04-26 13:30:00,17.875
2018-04-26 14:30:00,17.670000076293945
2018-04-26 15:30:00,17.6200008392334
2018-04-26 16:30:00,17.579999923706055
2018-04-26 17:30:00,17.704999923706055
2018-04-26 18:30:00,17.690000534057617
2018-04-26 19:30:00,17.704999923706055
2018-04-27 13:30:00,17.94499969482422
2018-04-27 14:30:00,18.139999389648438
2018-04-27 15:30:00,18.209999084472656
2018-04-27 16:30:00,18.280000686645508
2018-04-27 17:30:00,18.229999542236328
2018-04-27 18:30:00,18.219999313354492
2018-04-27 19:30:00,18.219999313354492
2018-04-30 13:30:00,17.915000915527344
2018-04-30 14:30:00,17.81999969482422
2018-04-30 15:30:00,17.809999465942383
2018-04-30 16:30:00,17.729999542236328
2018-04-30 17:30:00,17.655000686645508
2018-04-30 18:30:00,17.4950008392334
2018-04-30 19:30:00,17.459999084472656
2018-05-01 13:30:00,17.360000610351562
2018-05-01 14:30:00,17.174999237060547
2018-05-01 15:30:00,17.25
2018-05-01 16:30:00,17.190000534057617
2018-05-01 17:30:00,17.360000610351562
2018-05-01 18:30:00,17.360000610351562
2018-05-01 19:30:00,17.3700008392334
2018-05-02 13:30:00,17.344999313354492
2018-05-02 14:30:00,17.584999084472656
2018-05-02 15:30:00,17.65999984741211
2018-05-02 16:30:00,17.600000381469727
