Datetime,FISV
2018-01-29 20:30:00,71.5250015258789
2018-01-30 14:30:00,71.6449966430664
2018-01-30 15:30:00,71.93000030517578
2018-01-30 16:30:00,71.8949966430664
2018-01-30 17:30:00,71.87999725341797
2018-01-30 18:30:00,71.66999816894531
2018-01-30 19:30:00,71.47979736328125
2018-01-30 20:30:00,71.2699966430664
2018-01-31 14:30:00,70.51499938964844
2018-01-31 15:30:00,70.5199966430664
2018-01-31 16:30:00,70.4749984741211
2018-01-31 17:30:00,70.18499755859375
2018-01-31 18:30:00,70.25
2018-01-31 19:30:00,70.33499908447266
2018-01-31 20:30:00,70.41500091552734
2018-02-01 14:30:00,70.16000366210938
2018-02-01 15:30:00,70.05000305175781
2018-02-01 16:30:00,70.23999786376953
2018-02-01 17:30:00,70.23500061035156
2018-02-01 18:30:00,69.91999816894531
2018-02-01 19:30:00,69.95500183105469
2018-02-01 20:30:00,70.06999969482422
2018-02-02 14:30:00,69.75499725341797
2018-02-02 15:30:00,69.6500015258789
2018-02-02 16:30:00,69.62000274658203
2018-02-02 17:30:00,69.25499725341797
2018-02-02 18:30:00,68.98500061035156
2018-02-02 19:30:00,69.06500244140625
2018-02-02 20:30:00,68.7249984741211
2018-02-05 14:30:00,68.31500244140625
2018-02-05 15:30:00,68.47250366210938
2018-02-05 16:30:00,68.10260009765625
2018-02-05 17:30:00,67.73500061035156
2018-02-05 18:30:00,67.33000183105469
2018-02-05 19:30:00,66.29000091552734
2018-02-05 20:30:00,65.05000305175781
2018-02-06 14:30:00,64.0
2018-02-06 15:30:00,64.20500183105469
2018-02-06 16:30:00,64.24500274658203
2018-02-06 17:30:00,64.625
2018-02-06 18:30:00,63.959999084472656
2018-02-06 19:30:00,65.44999694824219
2018-02-06 20:30:00,65.375
2018-02-07 14:30:00,64.83499908447266
2018-02-07 15:30:00,64.83000183105469
2018-02-07 16:30:00,64.80500030517578
2018-02-07 17:30:00,64.43499755859375
2018-02-07 18:30:00,64.80000305175781
2018-02-07 19:30:00,65.2699966430664
2018-02-07 20:30:00,64.59500122070312
2018-02-08 14:30:00,67.80000305175781
2018-02-08 15:30:00,67.76499938964844
2018-02-08 16:30:00,67.88500213623047
2018-02-08 17:30:00,67.87000274658203
2018-02-08 18:30:00,68.125
2018-02-08 19:30:00,68.05999755859375
2018-02-08 20:30:00,66.43499755859375
2018-02-09 14:30:00,68.52999877929688
2018-02-09 15:30:00,68.6500015258789
2018-02-09 16:30:00,67.92250061035156
2018-02-09 17:30:00,67.32499694824219
2018-02-09 18:30:00,67.90249633789062
2018-02-09 19:30:00,67.98999786376953
2018-02-09 20:30:00,68.76000213623047
2018-02-12 14:30:00,69.25
2018-02-12 15:30:00,70.13999938964844
2018-02-12 16:30:00,70.18000030517578
2018-02-12 17:30:00,69.75
2018-02-12 18:30:00,69.67500305175781
