Datetime,NDX
2018-03-09 18:30:00,7074.86865234375
2018-03-09 19:30:00,7085.8984375
2018-03-09 20:30:00,7098.85595703125
2018-03-12 13:30:00,7140.0068359375
2018-03-12 14:30:00,7110.1806640625
2018-03-12 15:30:00,7142.96875
2018-03-12 16:30:00,7151.8623046875
2018-03-12 17:30:00,7129.62890625
2018-03-12 18:30:00,7141.3017578125
2018-03-12 19:30:00,7133.6845703125
2018-03-13 13:30:00,7166.408203125
2018-03-13 14:30:00,7092.904296875
2018-03-13 15:30:00,7081.150390625
2018-03-13 16:30:00,7099.208984375
2018-03-13 17:30:00,7064.86279296875
2018-03-13 18:30:00,7037.1787109375
2018-03-13 19:30:00,7050.71240234375
2018-03-14 13:30:00,7058.93115234375
2018-03-14 14:30:00,7045.58251953125
2018-03-14 15:30:00,7035.61376953125
2018-03-14 16:30:00,7045.25146484375
2018-03-14 17:30:00,7063.45751953125
2018-03-14 18:30:00,7036.2041015625
2018-03-14 19:30:00,7038.8974609375
2018-03-15 13:30:00,7048.90478515625
2018-03-15 14:30:00,7072.5166015625
2018-03-15 15:30:00,7050.451171875
2018-03-15 16:30:00,7041.6083984375
2018-03-15 17:30:00,7019.08349609375
2018-03-15 18:30:00,7035.6708984375
2018-03-15 19:30:00,7035.4931640625
2018-03-16 13:30:00,7055.32568359375
2018-03-16 14:30:00,7041.8896484375
2018-03-16 15:30:00,7024.23046875
2018-03-16 16:30:00,7020.8623046875
2018-03-16 17:30:00,7021.17236328125
2018-03-16 18:30:00,7023.158203125
2018-03-16 19:30:00,7016.13623046875
2018-03-19 13:30:00,6932.333984375
2018-03-19 14:30:00,6876.5634765625
2018-03-19 15:30:00,6850.98779296875
2018-03-19 16:30:00,6820.69482421875
2018-03-19 17:30:00,6833.10791015625
2018-03-19 18:30:00,6838.1328125
2018-03-19 19:30:00,6866.58935546875
2018-03-20 13:30:00,6888.2587890625
2018-03-20 14:30:00,6878.77197265625
2018-03-20 15:30:00,6886.8955078125
2018-03-20 16:30:00,6866.1826171875
2018-03-20 17:30:00,6882.81298828125
2018-03-20 18:30:00,6891.34619140625
2018-03-20 19:30:00,6883.810546875
2018-03-21 13:30:00,6883.45947265625
2018-03-21 14:30:00,6887.39501953125
2018-03-21 15:30:00,6903.064453125
2018-03-21 16:30:00,6898.80224609375
2018-03-21 17:30:00,6888.19140625
2018-03-21 18:30:00,6866.6923828125
2018-03-21 19:30:00,6854.8935546875
2018-03-22 13:30:00,6785.37841796875
2018-03-22 14:30:00,6726.8974609375
2018-03-22 15:30:00,6758.23095703125
2018-03-22 16:30:00,6779.51708984375
2018-03-22 17:30:00,6747.09619140625
2018-03-22 18:30:00,6724.68212890625
2018-03-22 19:30:00,6685.169921875
2018-03-23 13:30:00,6670.64599609375
2018-03-23 14:30:00,6661.072265625
2018-03-23 15:30:00,6644.5302734375
2018-03-23 16:30:00,6653.0234375
2018-03-23 17:30:00,6630.40673828125
2018-03-23 18:30:00,6570.7333984375
2018-03-23 19:30:00,6515.01123046875
2018-03-26 13:30:00,6622.4375
2018-03-26 14:30:00,6569.7109375
2018-03-26 15:30:00,6624.0908203125
2018-03-26 16:30:00,6644.640625
2018-03-26 17:30:00,6690.634765625
2018-03-26 18:30:00,6719.671875
2018-03-26 19:30:00,6753.31103515625
2018-03-27 13:30:00,6763.61572265625
2018-03-27 14:30:00,6737.7314453125
2018-03-27 15:30:00,6727.54296875
2018-03-27 16:30:00,6712.826171875
2018-03-27 17:30:00,6631.91162109375
