Datetime,BIIB
2018-03-16 14:30:00,289.69000244140625
2018-03-16 15:30:00,291.07000732421875
2018-03-16 16:30:00,290.8599853515625
2018-03-16 17:30:00,288.819091796875
2018-03-16 18:30:00,288.6199951171875
2018-03-16 19:30:00,287.55999755859375
2018-03-19 13:30:00,282.82000732421875
2018-03-19 14:30:00,280.0299987792969
2018-03-19 15:30:00,280.0
2018-03-19 16:30:00,278.5400085449219
2018-03-19 17:30:00,278.4599914550781
2018-03-19 18:30:00,277.1000061035156
2018-03-19 19:30:00,278.3699951171875
2018-03-20 13:30:00,281.2799987792969
2018-03-20 14:30:00,278.7900085449219
2018-03-20 15:30:00,278.6824951171875
2018-03-20 16:30:00,278.8399963378906
2018-03-20 17:30:00,279.4100036621094
2018-03-20 18:30:00,280.0849914550781
2018-03-20 19:30:00,279.6000061035156
2018-03-21 13:30:00,279.4700012207031
2018-03-21 14:30:00,279.989990234375
2018-03-21 15:30:00,278.9800109863281
2018-03-21 16:30:00,278.95001220703125
2018-03-21 17:30:00,277.5199890136719
2018-03-21 18:30:00,277.739990234375
2018-03-21 19:30:00,277.2900085449219
2018-03-22 13:30:00,276.0530090332031
2018-03-22 14:30:00,276.0799865722656
2018-03-22 15:30:00,277.0
2018-03-22 16:30:00,277.3699951171875
2018-03-22 17:30:00,275.0050048828125
2018-03-22 18:30:00,273.32000732421875
2018-03-22 19:30:00,271.8699951171875
2018-03-23 13:30:00,270.82000732421875
2018-03-23 14:30:00,269.42999267578125
2018-03-23 15:30:00,267.69000244140625
2018-03-23 16:30:00,266.6199951171875
2018-03-23 17:30:00,265.94500732421875
2018-03-23 18:30:00,261.6099853515625
2018-03-23 19:30:00,260.07000732421875
2018-03-26 13:30:00,268.3699951171875
2018-03-26 14:30:00,264.70001220703125
2018-03-26 15:30:00,265.3900146484375
2018-03-26 16:30:00,265.2200012207031
2018-03-26 17:30:00,267.5050048828125
2018-03-26 18:30:00,268.2174987792969
2018-03-26 19:30:00,268.17999267578125
2018-03-27 13:30:00,269.4200134277344
2018-03-27 14:30:00,270.3999938964844
2018-03-27 15:30:00,271.010009765625
2018-03-27 16:30:00,272.3500061035156
2018-03-27 17:30:00,269.510009765625
2018-03-27 18:30:00,266.6549987792969
2018-03-27 19:30:00,265.1499938964844
2018-03-28 13:30:00,267.94000244140625
2018-03-28 14:30:00,269.6499938964844
2018-03-28 15:30:00,272.5799865722656
2018-03-28 16:30:00,272.3500061035156
2018-03-28 17:30:00,272.80999755859375
2018-03-28 18:30:00,273.67999267578125
