Datetime,ROST
2018-03-12 15:30:00,76.5199966430664
2018-03-12 16:30:00,76.31999969482422
2018-03-12 17:30:00,76.5
2018-03-12 18:30:00,76.72000122070312
2018-03-12 19:30:00,76.43000030517578
2018-03-13 13:30:00,77.91000366210938
2018-03-13 14:30:00,77.73999786376953
2018-03-13 15:30:00,77.41000366210938
2018-03-13 16:30:00,77.29720306396484
2018-03-13 17:30:00,77.23999786376953
2018-03-13 18:30:00,77.08999633789062
2018-03-13 19:30:00,77.0
2018-03-14 13:30:00,76.80000305175781
2018-03-14 14:30:00,76.77999877929688
2018-03-14 15:30:00,77.2300033569336
2018-03-14 16:30:00,77.04000091552734
2018-03-14 17:30:00,77.12000274658203
2018-03-14 18:30:00,77.31999969482422
2018-03-14 19:30:00,77.18000030517578
2018-03-15 13:30:00,76.5999984741211
2018-03-15 14:30:00,77.2699966430664
2018-03-15 15:30:00,77.0199966430664
2018-03-15 16:30:00,77.1500015258789
2018-03-15 17:30:00,77.12999725341797
2018-03-15 18:30:00,76.87999725341797
2018-03-15 19:30:00,76.83999633789062
2018-03-16 13:30:00,77.05500030517578
2018-03-16 14:30:00,77.20999908447266
2018-03-16 15:30:00,77.06999969482422
2018-03-16 16:30:00,76.7300033569336
2018-03-16 17:30:00,76.66000366210938
2018-03-16 18:30:00,76.75
2018-03-16 19:30:00,76.76000213623047
2018-03-19 13:30:00,77.19000244140625
2018-03-19 14:30:00,77.54000091552734
2018-03-19 15:30:00,77.20999908447266
2018-03-19 16:30:00,76.62999725341797
2018-03-19 17:30:00,76.8499984741211
2018-03-19 18:30:00,76.94000244140625
2018-03-19 19:30:00,77.05999755859375
2018-03-20 13:30:00,77.0199966430664
2018-03-20 14:30:00,77.19999694824219
2018-03-20 15:30:00,77.23999786376953
2018-03-20 16:30:00,77.30000305175781
2018-03-20 17:30:00,77.44999694824219
2018-03-20 18:30:00,77.54000091552734
2018-03-20 19:30:00,77.30999755859375
2018-03-21 13:30:00,77.87000274658203
2018-03-21 14:30:00,78.22000122070312
2018-03-21 15:30:00,78.51000213623047
2018-03-21 16:30:00,78.37000274658203
2018-03-21 17:30:00,77.61000061035156
2018-03-21 18:30:00,77.51000213623047
2018-03-21 19:30:00,77.41999816894531
2018-03-22 13:30:00,76.66999816894531
2018-03-22 14:30:00,75.91999816894531
2018-03-22 15:30:00,76.02999877929688
2018-03-22 16:30:00,76.12999725341797
2018-03-22 17:30:00,75.62999725341797
2018-03-22 18:30:00,75.3499984741211
2018-03-22 19:30:00,75.04000091552734
2018-03-23 13:30:00,76.06500244140625
2018-03-23 14:30:00,76.34609985351562
2018-03-23 15:30:00,75.83999633789062
2018-03-23 16:30:00,76.25
2018-03-23 17:30:00,75.81999969482422
2018-03-23 18:30:00,75.30000305175781
2018-03-23 19:30:00,74.83999633789062
2018-03-26 13:30:00,76.22000122070312
2018-03-26 14:30:00,75.62999725341797
2018-03-26 15:30:00,76.30000305175781
2018-03-26 16:30:00,76.30999755859375
2018-03-26 17:30:00,76.72000122070312
2018-03-26 18:30:00,77.45999908447266
2018-03-26 19:30:00,77.33000183105469
2018-03-27 13:30:00,77.77999877929688
2018-03-27 14:30:00,77.62000274658203
2018-03-27 15:30:00,77.72000122070312
2018-03-27 16:30:00,77.66500091552734
2018-03-27 17:30:00,77.51000213623047
2018-03-27 18:30:00,77.02999877929688
2018-03-27 19:30:00,76.91000366210938
