Datetime,SIRI
2018-02-22 15:30:00,6.224999904632568
2018-02-22 16:30:00,6.239999771118164
2018-02-22 17:30:00,6.21999979019165
2018-02-22 18:30:00,6.204999923706055
2018-02-22 19:30:00,6.184999942779541
2018-02-22 20:30:00,6.159999847412109
2018-02-23 14:30:00,6.190000057220459
2018-02-23 15:30:00,6.201000213623047
2018-02-23 16:30:00,6.21999979019165
2018-02-23 17:30:00,6.260000228881836
2018-02-23 18:30:00,6.244999885559082
2018-02-23 19:30:00,6.275000095367432
2018-02-23 20:30:00,6.269999980926514
2018-02-26 14:30:00,6.295000076293945
2018-02-26 15:30:00,6.324999809265137
2018-02-26 16:30:00,6.335000038146973
2018-02-26 17:30:00,6.335000038146973
2018-02-26 18:30:00,6.340000152587891
2018-02-26 19:30:00,6.340000152587891
2018-02-26 20:30:00,6.329999923706055
2018-02-27 14:30:00,6.369999885559082
2018-02-27 15:30:00,6.335000038146973
2018-02-27 16:30:00,6.340000152587891
2018-02-27 17:30:00,6.340000152587891
2018-02-27 18:30:00,6.335000038146973
2018-02-27 19:30:00,6.304999828338623
2018-02-27 20:30:00,6.289999961853027
2018-02-28 14:30:00,6.309999942779541
2018-02-28 15:30:00,6.315000057220459
2018-02-28 16:30:00,6.304999828338623
2018-02-28 17:30:00,6.320000171661377
2018-02-28 18:30:00,6.320000171661377
2018-02-28 19:30:00,6.309999942779541
2018-02-28 20:30:00,6.289999961853027
2018-03-01 14:30:00,6.289999961853027
2018-03-01 15:30:00,6.340000152587891
2018-03-01 16:30:00,6.284999847412109
2018-03-01 17:30:00,6.25
2018-03-01 18:30:00,6.239999771118164
2018-03-01 19:30:00,6.289999961853027
2018-03-01 20:30:00,6.304999828338623
2018-03-02 14:30:00,6.239999771118164
2018-03-02 15:30:00,6.289999961853027
2018-03-02 16:30:00,6.300000190734863
2018-03-02 17:30:00,6.25
2018-03-02 18:30:00,6.264999866485596
2018-03-02 19:30:00,6.255000114440918
2018-03-02 20:30:00,6.295000076293945
2018-03-05 14:30:00,6.269999980926514
2018-03-05 15:30:00,6.300000190734863
2018-03-05 16:30:00,6.320000171661377
2018-03-05 17:30:00,6.315000057220459
2018-03-05 18:30:00,6.309999942779541
2018-03-05 19:30:00,6.320000171661377
2018-03-05 20:30:00,6.324999809265137
2018-03-06 14:30:00,6.300000190734863
2018-03-06 15:30:00,6.289999961853027
2018-03-06 16:30:00,6.324999809265137
2018-03-06 17:30:00,6.329999923706055
2018-03-06 18:30:00,6.335000038146973
2018-03-06 19:30:00,6.365799903869629
2018-03-06 20:30:00,6.360000133514404
2018-03-07 14:30:00,6.385000228881836
2018-03-07 15:30:00,6.449999809265137
2018-03-07 16:30:00,6.400000095367432
2018-03-07 17:30:00,6.454999923706055
2018-03-07 18:30:00,6.474999904632568
2018-03-07 19:30:00,6.514999866485596
2018-03-07 20:30:00,6.480000019073486
2018-03-08 14:30:00,6.480000019073486
2018-03-08 15:30:00,6.46999979019165
2018-03-08 16:30:00,6.460000038146973
2018-03-08 17:30:00,6.460000038146973
2018-03-08 18:30:00,6.465000152587891
2018-03-08 19:30:00,6.474999904632568
2018-03-08 20:30:00,6.46999979019165
2018-03-09 14:30:00,6.525000095367432
2018-03-09 15:30:00,6.53000020980835
2018-03-09 16:30:00,6.53000020980835
2018-03-09 17:30:00,6.539999961853027
2018-03-09 18:30:00,6.525000095367432
2018-03-09 19:30:00,6.534999847412109
2018-03-09 20:30:00,6.534999847412109
2018-03-12 13:30:00,6.510000228881836
2018-03-12 14:30:00,6.510000228881836
2018-03-12 15:30:00,6.559999942779541
2018-03-12 16:30:00,6.586999893188477
2018-03-12 17:30:00,6.565000057220459
2018-03-12 18:30:00,6.550000190734863
2018-03-12 19:30:00,6.599999904632568
2018-03-13 13:30:00,6.599999904632568
2018-03-13 14:30:00,6.585000038146973
2018-03-13 15:30:00,6.559999942779541
2018-03-13 16:30:00,6.559999942779541
2018-03-13 17:30:00,6.550000190734863
2018-03-13 18:30:00,6.525000095367432
2018-03-13 19:30:00,6.534999847412109
2018-03-14 13:30:00,6.46619987487793
2018-03-14 14:30:00,6.454999923706055
2018-03-14 15:30:00,6.454999923706055
2018-03-14 16:30:00,6.489999771118164
2018-03-14 17:30:00,6.505000114440918
2018-03-14 18:30:00,6.510000228881836
2018-03-14 19:30:00,6.489999771118164
2018-03-15 13:30:00,6.425000190734863
2018-03-15 14:30:00,6.445000171661377
2018-03-15 15:30:00,6.409999847412109
2018-03-15 16:30:00,6.429999828338623
2018-03-15 17:30:00,6.414899826049805
2018-03-15 18:30:00,6.425000190734863
2018-03-15 19:30:00,6.40500020980835
2018-03-16 13:30:00,6.414999961853027
2018-03-16 14:30:00,6.465000152587891
2018-03-16 15:30:00,6.440000057220459
2018-03-16 16:30:00,6.449999809265137
2018-03-16 17:30:00,6.429999828338623
2018-03-16 18:30:00,6.434999942779541
2018-03-16 19:30:00,6.460000038146973
2018-03-19 13:30:00,6.40500020980835
2018-03-19 14:30:00,6.385000228881836
2018-03-19 15:30:00,6.34499979019165
2018-03-19 16:30:00,6.324999809265137
2018-03-19 17:30:00,6.320000171661377
2018-03-19 18:30:00,6.329999923706055
2018-03-19 19:30:00,6.349999904632568
2018-03-20 13:30:00,6.369999885559082
2018-03-20 14:30:00,6.329999923706055
2018-03-20 15:30:00,6.355000019073486
2018-03-20 16:30:00,6.34499979019165
2018-03-20 17:30:00,6.335000038146973
2018-03-20 18:30:00,6.340000152587891
2018-03-20 19:30:00,6.324999809265137
2018-03-21 13:30:00,6.340000152587891
2018-03-21 14:30:00,6.360000133514404
2018-03-21 15:30:00,6.369999885559082
2018-03-21 16:30:00,6.364999771118164
2018-03-21 17:30:00,6.380000114440918
2018-03-21 18:30:00,6.385000228881836
2018-03-21 19:30:00,6.375
2018-03-22 13:30:00,6.304999828338623
2018-03-22 14:30:00,6.289999961853027
2018-03-22 15:30:00,6.324999809265137
2018-03-22 16:30:00,6.335000038146973
2018-03-22 17:30:00,6.315000057220459
2018-03-22 18:30:00,6.289999961853027
2018-03-22 19:30:00,6.269999980926514
2018-03-23 13:30:00,6.300000190734863
2018-03-23 14:30:00,6.295000076293945
2018-03-23 15:30:00,6.264999866485596
2018-03-23 16:30:00,6.289999961853027
2018-03-23 17:30:00,6.275000095367432
2018-03-23 18:30:00,6.230000019073486
2018-03-23 19:30:00,6.175000190734863
2018-03-26 13:30:00,6.230000019073486
2018-03-26 14:30:00,6.25
2018-03-26 15:30:00,6.264999866485596
2018-03-26 16:30:00,6.264999866485596
2018-03-26 17:30:00,6.289999961853027
2018-03-26 18:30:00,6.300000190734863
2018-03-26 19:30:00,6.309999942779541
2018-03-27 13:30:00,6.304999828338623
2018-03-27 14:30:00,6.264999866485596
2018-03-27 15:30:00,6.269999980926514
2018-03-27 16:30:00,6.295000076293945
2018-03-27 17:30:00,6.255000114440918
2018-03-27 18:30:00,6.179999828338623
2018-03-27 19:30:00,6.204999923706055
2018-03-28 13:30:00,6.184999942779541
2018-03-28 14:30:00,6.204999923706055
2018-03-28 15:30:00,6.239999771118164
2018-03-28 16:30:00,6.215000152587891
2018-03-28 17:30:00,6.199999809265137
2018-03-28 18:30:00,6.190000057220459
