Datetime,MXIM
2018-03-20 15:30:00,61.93000030517578
2018-03-20 16:30:00,61.880001068115234
2018-03-20 17:30:00,61.77000045776367
2018-03-20 18:30:00,61.90999984741211
2018-03-20 19:30:00,61.70000076293945
2018-03-21 13:30:00,61.537498474121094
2018-03-21 14:30:00,61.869998931884766
2018-03-21 15:30:00,61.720001220703125
2018-03-21 16:30:00,61.720001220703125
2018-03-21 17:30:00,61.790000915527344
2018-03-21 18:30:00,61.630001068115234
2018-03-21 19:30:00,61.439998626708984
2018-03-22 13:30:00,61.31999969482422
2018-03-22 14:30:00,60.744998931884766
2018-03-22 15:30:00,61.024600982666016
2018-03-22 16:30:00,60.939998626708984
2018-03-22 17:30:00,60.66999816894531
2018-03-22 18:30:00,60.505001068115234
2018-03-22 19:30:00,60.040000915527344
2018-03-23 13:30:00,59.88999938964844
2018-03-23 14:30:00,59.790000915527344
2018-03-23 15:30:00,59.86000061035156
2018-03-23 16:30:00,59.959999084472656
2018-03-23 17:30:00,59.84000015258789
2018-03-23 18:30:00,59.20000076293945
2018-03-23 19:30:00,58.810001373291016
2018-03-26 13:30:00,60.150001525878906
2018-03-26 14:30:00,59.880001068115234
2018-03-26 15:30:00,60.310001373291016
2018-03-26 16:30:00,60.279998779296875
2018-03-26 17:30:00,60.43000030517578
2018-03-26 18:30:00,60.900001525878906
2018-03-26 19:30:00,61.0099983215332
2018-03-27 13:30:00,61.41999816894531
2018-03-27 14:30:00,61.38999938964844
2018-03-27 15:30:00,61.31999969482422
2018-03-27 16:30:00,61.380001068115234
2018-03-27 17:30:00,60.439998626708984
2018-03-27 18:30:00,59.650001525878906
2018-03-27 19:30:00,59.41999816894531
2018-03-28 13:30:00,59.470001220703125
2018-03-28 14:30:00,59.040000915527344
2018-03-28 15:30:00,59.43000030517578
2018-03-28 16:30:00,59.43000030517578
2018-03-28 17:30:00,59.25
2018-03-28 18:30:00,59.150001525878906
2018-03-28 19:30:00,58.939998626708984
2018-03-29 13:30:00,59.310001373291016
2018-03-29 14:30:00,59.31999969482422
2018-03-29 15:30:00,59.459999084472656
2018-03-29 16:30:00,59.68000030517578
2018-03-29 17:30:00,60.060001373291016
2018-03-29 18:30:00,59.869998931884766
2018-03-29 19:30:00,60.2400016784668
2018-04-02 13:30:00,58.939998626708984
2018-04-02 14:30:00,58.540000915527344
2018-04-02 15:30:00,58.20000076293945
2018-04-02 16:30:00,57.619998931884766
2018-04-02 17:30:00,57.18000030517578
2018-04-02 18:30:00,57.27000045776367
2018-04-02 19:30:00,57.41999816894531
2018-04-03 13:30:00,58.290000915527344
2018-04-03 14:30:00,58.78139877319336
2018-04-03 15:30:00,58.31999969482422
2018-04-03 16:30:00,58.720001220703125
2018-04-03 17:30:00,58.40999984741211
2018-04-03 18:30:00,59.13999938964844
2018-04-03 19:30:00,58.900001525878906
2018-04-04 13:30:00,57.97999954223633
2018-04-04 14:30:00,58.290000915527344
2018-04-04 15:30:00,58.52000045776367
2018-04-04 16:30:00,58.29999923706055
2018-04-04 17:30:00,58.939998626708984
2018-04-04 18:30:00,59.16999816894531
2018-04-04 19:30:00,59.20000076293945
2018-04-05 13:30:00,58.619998931884766
2018-04-05 14:30:00,58.4900016784668
2018-04-05 15:30:00,58.0099983215332
2018-04-05 16:30:00,57.650001525878906
2018-04-05 17:30:00,57.63999938964844
2018-04-05 18:30:00,57.86000061035156
2018-04-05 19:30:00,57.869998931884766
2018-04-06 13:30:00,57.970001220703125
2018-04-06 14:30:00,57.61000061035156
2018-04-06 15:30:00,57.59000015258789
2018-04-06 16:30:00,57.81999969482422
2018-04-06 17:30:00,56.9900016784668
2018-04-06 18:30:00,56.83000183105469
2018-04-06 19:30:00,56.79999923706055
2018-04-09 13:30:00,57.88999938964844
2018-04-09 14:30:00,58.18000030517578
2018-04-09 15:30:00,58.369998931884766
2018-04-09 16:30:00,58.02000045776367
2018-04-09 17:30:00,57.68000030517578
2018-04-09 18:30:00,57.27000045776367
2018-04-09 19:30:00,56.869998931884766
2018-04-10 13:30:00,58.119998931884766
2018-04-10 14:30:00,57.880001068115234
2018-04-10 15:30:00,57.540000915527344
2018-04-10 16:30:00,58.060001373291016
2018-04-10 17:30:00,58.22999954223633
2018-04-10 18:30:00,58.255001068115234
2018-04-10 19:30:00,57.97999954223633
2018-04-11 13:30:00,58.25
2018-04-11 14:30:00,57.939998626708984
2018-04-11 15:30:00,58.07500076293945
2018-04-11 16:30:00,58.029998779296875
2018-04-11 17:30:00,57.93000030517578
2018-04-11 18:30:00,57.65999984741211
2018-04-11 19:30:00,57.72999954223633
2018-04-12 13:30:00,58.630001068115234
2018-04-12 14:30:00,58.66999816894531
2018-04-12 15:30:00,58.560001373291016
2018-04-12 16:30:00,58.25
2018-04-12 17:30:00,58.560001373291016
2018-04-12 18:30:00,58.54499816894531
2018-04-12 19:30:00,58.599998474121094
2018-04-13 13:30:00,57.6875
2018-04-13 14:30:00,57.84000015258789
2018-04-13 15:30:00,57.97999954223633
2018-04-13 16:30:00,58.220001220703125
2018-04-13 17:30:00,58.0099983215332
2018-04-13 18:30:00,57.66999816894531
2018-04-13 19:30:00,57.7400016784668
2018-04-16 13:30:00,58.119998931884766
2018-04-16 14:30:00,57.810001373291016
2018-04-16 15:30:00,58.02000045776367
2018-04-16 16:30:00,58.29199981689453
2018-04-16 17:30:00,58.02000045776367
2018-04-16 18:30:00,58.02000045776367
2018-04-16 19:30:00,58.099998474121094
2018-04-17 13:30:00,58.689998626708984
2018-04-17 14:30:00,58.869998931884766
2018-04-17 15:30:00,58.91999816894531
2018-04-17 16:30:00,58.88990020751953
2018-04-17 17:30:00,58.88999938964844
2018-04-17 18:30:00,59.08000183105469
2018-04-17 19:30:00,58.97999954223633
2018-04-18 13:30:00,58.7599983215332
2018-04-18 14:30:00,58.91999816894531
2018-04-18 15:30:00,58.93000030517578
2018-04-18 16:30:00,58.849998474121094
2018-04-18 17:30:00,58.93000030517578
2018-04-18 18:30:00,58.81999969482422
2018-04-18 19:30:00,58.564998626708984
2018-04-19 13:30:00,56.88999938964844
2018-04-19 14:30:00,56.90999984741211
2018-04-19 15:30:00,57.099998474121094
2018-04-19 16:30:00,56.65999984741211
2018-04-19 17:30:00,56.3849983215332
2018-04-19 18:30:00,56.189998626708984
2018-04-19 19:30:00,56.150001525878906
2018-04-20 13:30:00,55.53499984741211
2018-04-20 14:30:00,54.380001068115234
2018-04-20 15:30:00,54.47999954223633
2018-04-20 16:30:00,54.599998474121094
2018-04-20 17:30:00,54.43000030517578
2018-04-20 18:30:00,54.27000045776367
2018-04-20 19:30:00,54.400001525878906
2018-04-23 13:30:00,54.25
2018-04-23 14:30:00,54.779998779296875
2018-04-23 15:30:00,54.11000061035156
2018-04-23 16:30:00,53.9900016784668
2018-04-23 17:30:00,53.91999816894531
2018-04-23 18:30:00,53.939998626708984
2018-04-23 19:30:00,53.79999923706055
2018-04-24 13:30:00,53.959999084472656
2018-04-24 14:30:00,54.45000076293945
2018-04-24 15:30:00,53.88999938964844
2018-04-24 16:30:00,53.939998626708984
2018-04-24 17:30:00,53.720001220703125
2018-04-24 18:30:00,53.77000045776367
2018-04-24 19:30:00,53.779998779296875
2018-04-25 13:30:00,54.0099983215332
2018-04-25 14:30:00,54.43000030517578
2018-04-25 15:30:00,54.484500885009766
2018-04-25 16:30:00,54.459999084472656
2018-04-25 17:30:00,54.150001525878906
2018-04-25 18:30:00,54.3650016784668
2018-04-25 19:30:00,54.380001068115234
2018-04-26 13:30:00,55.209999084472656
2018-04-26 14:30:00,55.119998931884766
2018-04-26 15:30:00,54.810001373291016
2018-04-26 16:30:00,54.869998931884766
2018-04-26 17:30:00,54.86000061035156
2018-04-26 18:30:00,54.869998931884766
2018-04-26 19:30:00,55.25
2018-04-27 13:30:00,54.209999084472656
2018-04-27 14:30:00,54.439998626708984
2018-04-27 15:30:00,54.47999954223633
2018-04-27 16:30:00,54.7599983215332
2018-04-27 17:30:00,54.45000076293945
2018-04-27 18:30:00,54.65999984741211
2018-04-27 19:30:00,54.47999954223633
2018-04-30 13:30:00,54.619998931884766
2018-04-30 14:30:00,54.43000030517578
2018-04-30 15:30:00,54.029998779296875
2018-04-30 16:30:00,54.06999969482422
2018-04-30 17:30:00,54.2400016784668
2018-04-30 18:30:00,54.31999969482422
2018-04-30 19:30:00,54.5
2018-05-01 13:30:00,54.04999923706055
2018-05-01 14:30:00,54.38999938964844
2018-05-01 15:30:00,54.540000915527344
2018-05-01 16:30:00,54.54999923706055
2018-05-01 17:30:00,54.869998931884766
2018-05-01 18:30:00,55.02000045776367
2018-05-01 19:30:00,55.279998779296875
2018-05-02 13:30:00,55.04999923706055
2018-05-02 14:30:00,54.880001068115234
2018-05-02 15:30:00,55.11000061035156
2018-05-02 16:30:00,55.11000061035156
2018-05-02 17:30:00,55.099998474121094
2018-05-02 18:30:00,54.77000045776367
